FECHA;RANGO HORARIO;DIA SEMANA;DISTRITO;LUGAR ACCIDENTE;Nº;Nº PARTE;CPFA Granizo;CPFA Hielo;CPFA Lluvia;CPFA Niebla;CPFA Seco;CPFA Nieve;CPSV Mojada;CPSV Aceite;CPSV Barro;CPSV Grava Suelta;CPSV Hielo;CPSV Seca Y Limpia;* Nº VICTIMAS;TIPO ACCIDENTE;Tipo Vehiculo;TIPO PERSONA;SEXO;LESIVIDAD;Tramo Edad
29/10/2018;DE 7:00 A 7:59;LUNES;BARAJAS                       ;PARQUE DE JUAN CARLOS I NUM                                                                         ;1;2018/13430;NO;NO;SI;NO;NO;NO;SI;NO;SI;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HG                                      ;DE 35 A 39 AÑOS
31/10/2018;DE 11:00 A 11:59;MIERCOLES;CENTRO                        ;PASEO DEL PRADO NUM                                                                                 ;2;2018/13072;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
01/11/2018;DE 5:00 A 5:59;JUEVES;CENTRO                        ;PASEO DE LA CIUDAD DE PLASENCIA - PASEO DE LA VIRGEN DEL PUERTO                                     ;0;2018/14029;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
01/11/2018;DE 10:00 A 10:59;JUEVES;VILLA DE VALLECAS             ;AVENIDA DE LAS SUERTES NUM                                                                          ;13;2018/13869;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
02/11/2018;DE 11:00 A 11:59;VIERNES;CENTRO                        ;GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE LA VIRGEN DEL PUERTO                                      ;0;2018/14259;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 65 A 69 AÑOS
02/11/2018;DE 18:00 A 18:59;VIERNES;MONCLOA-ARAVACA               ;AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI NUM                                                        ;94;2018/13220;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
04/11/2018;DE 1:00 A 1:59;DOMINGO;CENTRO                        ;CALLE  GRAN VIA NUM                                                                                 ;37;2018/13780;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 21 A 24 AÑOS
04/11/2018;DE 10:00 A 10:59;DOMINGO;CARABANCHEL                   ;AVENIDA DE LOS POBLADOS - CALLE DE EUGENIA DE MONTIJO                                               ;0;2018/13239;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 60 A 64 AÑOS
04/11/2018;DE 10:00 A 10:59;DOMINGO;CENTRO                        ;CALLE DE SAN BERNARDO NUM                                                                           ;51;2018/14440;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
05/11/2018;DE 8:00 A 8:59;LUNES;MONCLOA-ARAVACA               ;CALLE DE ANDROMEDA - CALLE DE LA VIRGEN DE LOS ROSALES                                              ;0;2018/13353;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CHOQUE CON OBJETO FIJO                  ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
06/11/2018;DE 9:00 A 9:59;MARTES;MORATALAZ                     ;AVENIDA DEL DOCTOR GARCIA TAPIA NUM                                                                 ;126;2018/13429;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 40 A 44 AÑOS
06/11/2018;DE 18:00 A 18:59;MARTES;CENTRO                        ;CALLE  MAYOR NUM                                                                                    ;84;2018/14681;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
06/11/2018;DE 21:00 A 21:59;MARTES;FUENCARRAL-EL PARDO           ;CALLE DE LA COSTA BRAVA NUM                                                                         ;31;2018/13435;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 18 A 20 AÑOS
07/11/2018;DE 9:00 A 9:59;MIERCOLES;CHAMBERI                      ;CALLE DE SANTA ENGRACIA NUM                                                                         ;147;2018/13507;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
07/11/2018;DE 19:00 A 19:59;MIERCOLES;FUENCARRAL-EL PARDO           ;CALLE DEL DOCTOR RAMON CASTROVIEJO - CAMINO DE GANAPANES                                            ;0;2018/13462;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 55 A 59 AÑOS
07/11/2018;DE 22:00 A 22:59;MIERCOLES;CENTRO                        ;CALLE DE LA COLEGIATA - CALLE DE TOLEDO                                                             ;0;2018/13836;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
08/11/2018;DE 19:00 A 19:59;JUEVES;ARGANZUELA                    ;PASEO DE LAS DELICIAS NUM                                                                           ;41;2018/13574;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 25 A 29 AÑOS
08/11/2018;DE 21:00 A 21:59;JUEVES;USERA                         ;AVENIDA DEL MANZANARES NUM                                                                          ;212;2018/13664;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 10 A 14 AÑOS
09/11/2018;DE 00:00 A 00:59;VIERNES;CENTRO                        ;CALLE DEL OLIVAR NUM                                                                                ;43;2018/13785;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HG                                      ;DE 25 A 29 AÑOS
09/11/2018;DE 12:00 A 12:59;VIERNES;RETIRO                        ;AVENIDA DE NAZARET - CALLE DEL DOCTOR ESQUERDO                                                      ;0;2018/13602;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN MÚLTIPLE                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
10/11/2018;DE 13:00 A 13:59;SABADO;MONCLOA-ARAVACA               ;CALLE DE LA RIBERA DEL MANZANARES - CALLE DE SANTA OLALLA                                           ;0;2018/13652;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
11/11/2018;DE 6:00 A 6:59;DOMINGO;CENTRO                        ;CALLE DE MIGUEL SERVET NUM                                                                          ;3;2018/13711;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
12/11/2018;DE 14:00 A 14:59;LUNES;CENTRO                        ;PLAZA DE CANOVAS DEL CASTILLO NUM                                                                   ;3;2018/13817;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA MOTOCICLETA                       ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 35 A 39 AÑOS
12/11/2018;DE 15:00 A 15:59;LUNES;HORTALEZA                     ;CALLE DE CHIQUINQUIRA - CALLE DEL NEVADO DEL CUMBAL                                                 ;0;2018/13826;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 50 A 54 AÑOS
12/11/2018;DE 23:00 A 23:59;LUNES;PUENTE DE VALLECAS            ;AVENIDA DE BUENOS AIRES - AVENIDA DE ENTREVIAS                                                      ;0;2018/13857;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 18 A 20 AÑOS
12/11/2018;DE 23:00 A 23:59;LUNES;PUENTE DE VALLECAS            ;AVENIDA DE BUENOS AIRES - AVENIDA DE ENTREVIAS                                                      ;0;2018/13857;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;VIAJERO                                 ;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
13/11/2018;DE 12:00 A 12:59;MARTES;SALAMANCA                     ;CALLE DE SERRANO NUM                                                                                ;38;2018/14068;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 30 A 34 ANOS
13/11/2018;DE 12:00 A 12:59;MARTES;SALAMANCA                     ;CALLE DE SERRANO NUM                                                                                ;38;2018/14068;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;TESTIGO                                 ;MUJER;IL                                      ;DE 45 A 49 AÑOS
13/11/2018;DE 23:00 A 23:59;MARTES;CARABANCHEL                   ;CALLE DEL GENERAL RICARDOS NUM                                                                      ;5;2018/13913;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
15/11/2018;DE 14:00 A 14:59;JUEVES;LATINA                        ;PASEO DE LA ERMITA DEL SANTO NUM                                                                    ;14;2018/14007;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
15/11/2018;DE 19:00 A 19:59;JUEVES;CENTRO                        ;PLAZA DE LA PROVINCIA NUM                                                                           ;1;2018/14290;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 30 A 34 ANOS
15/11/2018;DE 19:00 A 19:59;JUEVES;CHAMBERI                      ;CALLE DE SAN BERNARDO NUM                                                                           ;123;2018/14031;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;NO ASIGNADO;NO ASIGNADA;DESCONOCIDA
15/11/2018;DE 20:00 A 20:59;JUEVES;CENTRO                        ;CUESTA DE LA VEGA                                                                                   ;0;2018/14876;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
17/11/2018;DE 11:00 A 11:59;SABADO;CHAMARTIN                     ;CALLE DE BALBINA VALVERDE NUM                                                                       ;10;2018/14155;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 65 A 69 AÑOS
17/11/2018;DE 13:00 A 13:59;SABADO;BARAJAS                       ;AVENIDA DE LOGROÑO - CALLE DE LA RAMBLA                                                             ;0;2018/14086;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HG                                      ;DE 10 A 14 AÑOS
17/11/2018;DE 16:00 A 16:59;SABADO;CENTRO                        ;PLAZA DEL EMPERADOR CARLOS V NUM                                                                    ;9;2018/14300;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;IL                                      ;DE 15 A 17 AÑOS
18/11/2018;DE 10:00 A 10:59;DOMINGO;VILLA DE VALLECAS             ;CARRETERA DE VILLAVERDE A VALLECAS - POLIGONO LA ATALAYUELA                                         ;0;2018/14243;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
18/11/2018;DE 11:00 A 11:59;DOMINGO;FUENCARRAL-EL PARDO           ;CARRETERA DE COLMENAR NUM                                                                           ;2;2018/14160;NO;NO;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 40 A 44 AÑOS
19/11/2018;DE 17:00 A 17:59;LUNES;CENTRO                        ;CALLE DE TOLEDO NUM                                                                                 ;98;2018/15700;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 15 A 17 AÑOS
19/11/2018;DE 19:00 A 19:59;LUNES;CENTRO                        ;CALLE  GRAN VIA - CALLE DE ALCALA                                                                   ;0;2018/14303;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
20/11/2018;DE 9:00 A 9:59;MARTES;CIUDAD LINEAL                 ;AVENIDA DE DAROCA NUM                                                                               ;25;2018/14319;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO;NO;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 35 A 39 AÑOS
20/11/2018;DE 15:00 A 15:59;MARTES;CENTRO                        ;CALLE DEL PRADO - CALLE DEL PRINCIPE                                                                ;0;2018/14378;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;1;CAÍDA BICICLETA                         ;BICICLETA                               ;CONDUCTOR;MUJER;HL                                      ;DE 50 A 54 AÑOS
20/11/2018;DE 16:00 A 16:59;MARTES;CARABANCHEL                   ;CARRIL  ANILLO VERDE CICLISTA KM.                                                                   ;32700;2018/14286;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;2;ATROPELLO                               ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 55 A 59 AÑOS
20/11/2018;DE 21:00 A 21:59;MARTES;SALAMANCA                     ;CALLE DE JOSE ORTEGA Y GASSET - CALLE DE VELAZQUEZ                                                  ;0;2018/14363;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;1;COLISIÓN DOBLE                          ;BICICLETA                               ;CONDUCTOR;HOMBRE;HL                                      ;DE 25 A 29 AÑOS
