X,Y,OBJECTID_1,OBJECTID,ID_EVENTO,EVENTO,GRATUITO,DIAS_SEMANA,FECHA,HORA,TIPO,ACTIVIDAD,INSTALACION,CONTENT_UR,URL_ACTIVI,URL_INSTAL
-3.62127587599997,40.399831518000042,29,29,7654190,Actividades. Tiempo para cambiar de Eugenio Pérez,No,"L,M,X,J,V,S,D",31-10-2014,19:00, ,Actividades. Centro Valdebernardo (Vicálvaro). Octubre 2014,Centro Cultural Valdebernardo (Vicálvaro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f7c044ba130c8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64f5dc5bed1b8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD
-3.608621735999975,40.405286127000068,30,30,7654683,Actividades. XXXIII Aniversario Cabalgata Flamenca,No,"L,M,X,J,V,S,D",31-10-2014,19:00, ,Actividades. Programación del Centro El Madroño. Octubre 2014,Centro Cultural el Madroño (Vicálvaro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9c97acec80c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c55aab080c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.621734796999931,40.420279762000064,31,31,7648515,"Actividades: Teatro, Sala de internautas, Videoconsolas, Zona de juegos, Bailes de salón, Talleres: Tatuajes, Malabares, Pulseras, Karaoke, Relaciones interpersonales, etc...",No,D,05-10-2014,0:00,/contenido/actividades/Conciertos,Centro Cultural Antonio Machado. Junta de San Blas. Canillejas,Centro Cultural Antonio Machado (San Blas - Canillejas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=048ccfa6e32a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=94219789122a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD
,,32,32,7663762,Actuación de la Banda de Gaitas de la Xuntanza de Galegos en Alcobendas,No,"L,M,X,J,V,S,D",18-10-2014,12:30,/contenido/actividades/Exposiciones,Actividades. IV Semana de Galicia en Villa de Vallecas. Octubre 2014, ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26c9e6854a0d8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d513d9d0a90d8410VgnVCM1000000b205a0aRCRD, 
-3.598066919999951,40.448449629000038,33,33,7649309,"Actuaciones de diferentes grupos del distrito en diversos géneros de música: Batuka, Pop, Rock, Hip Hop",No,"L,M,X,J,V,S,D",24-10-2014,19:00,/contenido/actividades/Conciertos,Actividades socioculturales en el Centro Cultural Ciudad Pegaso,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ae61f313a66a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=48eef313a66a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD
-3.623116380999932,40.37958709600008,34,34,7663986,Actuaciones. Espectáculo de Danza Oriental y Bollywood por la compañía Sueños de luna,No,"L,M,X,J,V,S,D",24-10-2014,19:00,/contenido/actividades/Exposiciones,Actividades. Centro Socio Cultural Francisco Fatou. Octubre 2014,Centro Sociocultural Francisco Fatou (Villa de Vallecas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11f79f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5a7726b6a0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.623116380999932,40.37958709600008,35,35,7663968,Actuaciones. Un paseo por la copla,No,"L,M,X,J,V,S,D",17-10-2014,19:00,/contenido/actividades/Exposiciones,Actividades. Centro Socio Cultural Francisco Fatou. Octubre 2014,Centro Sociocultural Francisco Fatou (Villa de Vallecas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12669f032b0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5a7726b6a0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.70369782399996,40.450126313000055,36,36,7680650,Asesoría individual sobre alfabetización digital,Sí,L,13-10-2014,10:30,/contenido/actividades/CursosTalleres,Asesoría individual sobre alfabetización digital,Espacio de Igualdad Hermanas Mirabal,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e7bdfeab3909410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bc47dfca2909410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=689c8c0000c9a310VgnVCM2000000c205a0aRCRD
-3.741633626999942,40.37690690800008,37,37,7671631,Baile para nuestros mayores,Sí,"L,M,X,J,V,S,D",18-10-2014,18:00,/contenido/actividades/DanzaBallet,Actividades. Centro Cultural San Francisco La Prensa (Carabanchel). Octubre de 2014,Centro Cultural San Francisco La Prensa (Carabanchel),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64a7a315ac9e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7601a315ac9e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD
-3.689902691999976,40.424947926000073,38,38,7658665,Café Burlesco,No,"L,M,X,J,V,S,D",18-11-2014,20:30,/contenido/actividades/ObrasTeatro,"Obras de teatro. Los martes, milagro. Otoño 2014",Fernán Gómez. Centro Cultural de la Villa,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88c6024b586c8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4d1024b586c8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.687999629999979,40.495049495000046,39,39,7643761,Café Tertulia: Risoterapia 'Proyecto de risa' a cargo de Josefina Parera,Sí,"L,M,X,J,V,S,D",22-10-2014,17:30,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Cultural Valverde (Fuencarral - El Pardo). Octubre 2014,Centro Cultural Valverde (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed9f7a667cd88410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e40e51a91ec88410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.727757399999973,40.386823904000039,40,40,7671308,Canción española. Mira quien canta,Sí,"L,M,X,J,V,S,D",18-10-2014,19:00,/contenido/actividades/Conciertos,Actividades. Centro Sociocultural Oporto (Carabanchel). Octubre de 2014,Centro Sociocultural Oporto (Carabanchel),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f969f9e499e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0489f9e499e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.777897363999955,40.519678141000043,41,41,7627649,Canción Española: 'Cantares del Sur' a cargo de Candela,Sí,"L,M,X,J,V,S,D",25-10-2014,18:30,/contenido/actividades/Conciertos,Actividades. Centro Sociocultural Alfonso XII (Fuencarral - El Pardo). Octubre  2014,Centro Cultural Alfonso XII (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5b83f017d448410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5983f017d448410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD
-3.721597896999981,40.490826918000039,42,42,7642108,Canción española: 'Piano de coplas' a cargo de Manuel de Segura,Sí,"L,M,X,J,V,S,D",24-10-2014,19:00,/contenido/actividades/Conciertos,Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Octubre 2014,Centro Cultural Alfredo Kraus (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6ea51a91ec88410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96ca51a91ec88410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.693343196999933,40.481071704000044,43,43,7586510,"Canción latinoamericana: 'Traigo, cantares de Sudamérica' a cargo de Madre Tierra",Sí,"L,M,X,J,V,S,D",16-10-2014,19:00,/contenido/actividades/Conciertos,Actividades. Centro Sociocultural Valle Inclan (Fuencarral - El Pardo). Octubre 2014,Centro Sociocultural Valle Inclán (Fuencarral - El Pardo),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f12e683ee1d57410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5ad683ee1d57410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.64306814899993,40.474560021000059,44,44,7684408,Canción melódica. Esmeralda,Sí,"L,M,X,J,V,S,D",12-11-2014,18:30,/contenido/actividades/Conciertos,Actividades. Centro Cultural Huerta de la Salud (Hortaleza). Noviembre 2014,Centro Cultural Huerta de la Salud (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d7f7f3f81319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0bd97f3f81319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD
-3.697715352999978,40.46347786900003,45,45,7637019,Canción. Homenaje a los maestros de la copla. Natalia Mellado,No,"L,M,X,J,V,S,D",17-10-2014,19:00,/contenido/actividades/EspectaculosHumorMagia,Actividades. Centro La Remonta,Centro Municipal de Mayores 'La Remonta',http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f20f66c5b3d78410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70536e1c01c78410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c5066051361c010VgnVCM1000000b205a0aRCRD
-3.612903901999971,40.444768465000038,46,46,7648677,Centro Cultural Buero Vallejo. Obra de teatro. El poder de las mujeres por la Compañía Mandala Teatro.,No,"L,M,X,J,V,S,D",25-10-2014,19:00,/contenido/actividades/ObrasTeatro,Centro Cultural Buero Vallejo. Obra de teatro. El poder de las mujeres por la Compañía Mandala Teatro.,Centro Cultural Buero Vallejo (San Blas - Canillejas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b9cbf5a252a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d0abf5a252a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.694044597999948,40.356399743000054,47,47,7641020,Charla coloquio. Prevención de caidas,Sí,"L,M,X,J,V,S,D",17-10-2014,10:30,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Sociocultural Bohemios (Villaverde). Octubre 2014,Centro Sociocultural Bohemios (Villaverde),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f8f76fb37888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11933d3276888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.690545107999981,40.342339303000074,48,48,7642256,Charla informativa. Salud Inmunológica con remedios naturales,Sí,"L,M,X,J,V,S,D",29-10-2014,17:00,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Sociocultural San Cristóbal de los Ángeles (Villaverde). Octubre 2014.,Centro Sociocultural San Cristóbal de los Ángeles (Villaverde),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1999e0545fc88410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e47e29b3acc88410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD
-3.709852618999946,40.414106528000048,49,49,7635629,Charla sobre coaching en la Biblioteca Pública Municipal Iván de Vargas,Sí,"L,M,X,J,V,S,D",29-10-2014,18:30,/contenido/actividades/ConferenciasColoquios,Charla sobre coaching en la Biblioteca Pública Municipal Iván de Vargas,Biblioteca Pública Municipal Iván de Vargas (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a7cf89f7e678410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e4cf89f7e678410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD
-3.709852618999946,40.414106528000048,50,50,7635628,Charla sobre coaching en la Biblioteca Pública Municipal Iván de Vargas,Sí,"L,M,X,J,V,S,D",15-10-2014,18:30,/contenido/actividades/ConferenciasColoquios,Charla sobre coaching en la Biblioteca Pública Municipal Iván de Vargas,Biblioteca Pública Municipal Iván de Vargas (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c66cf89f7e678410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e4cf89f7e678410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD
-3.709852618999946,40.414106528000048,51,51,7635493,Charla sobre oratoria en la Biblioteca Pública Municipal Iván de Vargas,Sí,"L,M,X,J,V,S,D",22-10-2014,18:30,/contenido/actividades/ConferenciasColoquios,Charla sobre oratoria en la Biblioteca Pública Municipal Iván de Vargas,Biblioteca Pública Municipal Iván de Vargas (Centro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=55b0faca7ea68410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f54ffaca7ea68410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD
-3.694044597999948,40.356399743000054,52,52,7645789,Charla-coloquio. Suelo pélvico,Sí,"L,M,X,J,V,S,D",31-10-2014,10:30,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Sociocultural Bohemios (Villaverde). Octubre 2014,Centro Sociocultural Bohemios (Villaverde),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=884df580bec98410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11933d3276888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,53,53,7670784,Ciclo de conciertos. Dike - Aikn. Neopercusión,No,"L,M,X,J,V,S,D",28-10-2014,20:00,/contenido/actividades/Conciertos,Ciclo de conciertos. Dike - Aikn. Neopercusión,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26be700c175e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b673093045e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,54,54,7635421,Ciclo de conferencias. El Greco en el Distrito de Hortaleza. Doménico Theotocopuli y sus inicios como pintor. De la pintura de iconos al colorido veneciano,Sí,"L,M,X,J,V,S,D",27-10-2014,18:00,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Cultural Hortaleza. Octubre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcccc80f6f968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,55,55,7635414,Ciclo de conferencias. El Greco en el Distrito de Hortaleza. El escenario histórico: Creta y la República Veneciana durante el Renacimiento,Sí,"L,M,X,J,V,S,D",20-10-2014,18:00,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Cultural Hortaleza. Octubre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0ccc80f6f968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.692199627999969,40.419015248000051,56,56,7359124,Ciclo de exposiciones Huéspedes del presente,Sí,"M,X,J,V,S,D",07-03-2014,0:00,/contenido/actividades/Exposiciones,Ciclo de exposiciones Huéspedes del presente,CentroCentro Cibeles de Cultura y Ciudadanía. 5Cs,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2aa6663032e64410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=14bb663032e64410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD
-3.608621735999975,40.405286127000068,57,57,7654814,Cine infantil y familiar,No,"L,M,X,J,V,S,D",25-10-2014,18:30,/contenido/actividades/ActividadesInfantiles,Actividades infantiles. Centro El Madroño. Octubre 2014,Centro Cultural el Madroño (Vicálvaro),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03481578f90c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adb67acec80c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD
