id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22543661,Santiago Bernabeu-1BD 1BTH- Bright and renovated,165607941,Jorge,Tetuán,Cuatro Caminos,40.45313,-3.6939,Entire home/apt,87,2,51,2019-06-22,2.86,1,234
22544072,Plaza España Skyline Deluxe 104,157114944,Skyline,Moncloa - Aravaca,Casa de Campo,40.42205,-3.71631,Entire home/apt,153,1,4,2019-06-30,0.76,36,95
22544369,AMPLIO Y FAMILIAR piso 4 habitaciones 2 baños,165612561,Fátima,Ciudad Lineal,Costillares,40.48147,-3.66963,Entire home/apt,90,2,20,2019-06-03,1.17,1,156
22549130,50 meters from 5 Star Hotel Santo Mauro,75025145,Barbara,Chamberí,Almagro,40.4314,-3.69504,Entire home/apt,120,3,4,2019-03-31,0.38,1,364
22556371,cozy apartment with terrace in Lavapiés,121980622,Lola,Centro,Embajadores,40.40897,-3.70203,Entire home/apt,49,1,51,2019-07-06,2.83,34,128
22563937,Habitación de uso individual o doble,158230168,Jorge,Latina,Campamento,40.39284,-3.77444,Private room,24,1,2,2018-01-16,0.11,1,0
22563997,Piso en Arturo Soria,39721305,Yolanda,Ciudad Lineal,Colina,40.45495,-3.65886,Entire home/apt,90,3,22,2019-06-26,1.26,3,355
22564132,Amplio y extraordinario apartamento en Malasaña,2931421,Daniel,Centro,Universidad,40.42461,-3.70393,Entire home/apt,135,2,64,2019-06-30,3.58,10,71
22564886,Cozy attic (S.XIX) + terrace in Madrid center/ BKF,10669364,Carlos,Centro,Embajadores,40.40995,-3.70126,Entire home/apt,39,15,61,2019-06-23,3.37,1,26
22565375,"Nice & Bright, Central Apartment",44267738,Madrid Central,Centro,Embajadores,40.41312,-3.70495,Entire home/apt,99,1,21,2019-06-26,1.19,21,294
22565808,"Cute & Bright, Central Apartment",44267738,Madrid Central,Centro,Embajadores,40.41319,-3.70462,Entire home/apt,99,1,17,2019-05-31,0.95,21,288
22576758,LA FLORIDA,1408525,Mad4Rent,Moncloa - Aravaca,Casa de Campo,40.42225,-3.72421,Entire home/apt,90,3,2,2019-05-01,0.24,56,320
22576969,Habitación Individual en piso compartido.,43157899,Jimmy,Latina,Puerta del Angel,40.41423,-3.72767,Private room,15,3,0,,,1,0
22577938,R4D Beautiful apartment near the university in Malasaña,27159185,Ruben,Centro,Universidad,40.42629,-3.70932,Entire home/apt,55,1,4,2019-04-29,0.24,7,175
22579829,R4D Beautiful apartment in Malasaña,27159185,Ruben,Centro,Universidad,40.42539,-3.7086,Entire home/apt,48,1,14,2019-04-27,0.77,7,175
22581332,Linda Amapola punto com,137328910,Lara,Centro,Palacio,40.41325,-3.70957,Private room,28,3,48,2019-06-22,2.66,2,37
22583683,SOLO MUJERES - Habitación  Madrid -IFEMA/ AIRPORT,17811460,Paola,San Blas - Canillejas,Simancas,40.42908,-3.6279,Private room,21,2,6,2019-06-04,0.33,1,364
22585228,APARTAMENTO EN LA LATINA CENTRO MADRID,889294,Fidel-Angel,Centro,Embajadores,40.40912,-3.70888,Entire home/apt,90,3,0,,,1,0
22591189,"1 Single room for 1 person in shared flat, girls",84908113,Inmaculada,Salamanca,Guindalera,40.4361,-3.67454,Private room,28,1,53,2019-07-04,3.00,1,3
22598667,Beautiful apartment near the Plaza Mayor,66155115,Mattia,Centro,Palacio,40.41267,-3.70991,Entire home/apt,120,1,119,2019-07-03,6.59,6,280
22598824,Curioso apartamento compartido. Cerca Madrid Río.,92143236,Cristián,Carabanchel,Comillas,40.39468,-3.71452,Shared room,18,1,54,2019-06-30,3.06,1,64
22600151,Cuarto privado,166248163,Carmen,Centro,Sol,40.41558,-3.70453,Private room,200,7,0,,,1,90
22613412,NEW - Your Tropical Downtown Cozy Individual Room,166424225,Sé,Centro,Embajadores,40.412,-3.69904,Private room,19,3,110,2019-07-05,6.16,1,83
22623081,JUNTO AL  WIZINK CENTER / GOYA,12070826,Sandra,Salamanca,Goya,40.42644,-3.67179,Entire home/apt,47,3,83,2019-07-04,4.59,1,77
22624722,Cosy studio 30 min from center,67365849,Sandra,Fuencarral - El Pardo,Peñagrande,40.48001,-3.71913,Private room,15,1,0,,,2,0
22626390,Habitación individual en Palos de Moguer - Atocha,166025320,Luis,Arganzuela,Palos de Moguer,40.40183,-3.6982,Private room,21,2,101,2019-07-06,5.63,1,7
22628570,Oportunidad en Madrid,3290138,Juan Jesus,Centro,Universidad,40.42379,-3.70869,Entire home/apt,40,3,2,2018-02-11,0.12,2,0
22631375,Habitacion individual-Plaza de Castilla,129545135,Daniela,Tetuán,Valdeacederas,40.46768,-3.70036,Private room,20,20,0,,,1,358
22632341,Piso junto  Reina Sofía (2minutos andando),6285562,Gabriela,Centro,Embajadores,40.40715,-3.69699,Entire home/apt,75,3,26,2019-05-26,1.54,1,88
22633034,PRADO MUSEUM CHIC & OnSiteParking (*),1722284,Cesar,Centro,Cortes,40.41318,-3.69529,Entire home/apt,82,3,23,2019-06-26,1.35,2,198
22634993,Habitación tranquila a 6 paradas de Sol,162405125,José,Usera,Moscardó,40.3875,-3.70299,Private room,18,1,64,2019-06-30,3.56,2,61
22642245,Spacious & Renewed - Cuatro Caminos,11233926,Gabriel,Tetuán,Bellas Vistas,40.44856,-3.70536,Entire home/apt,100,1,4,2018-12-05,0.23,19,251
22642437,Paula,54170277,Susana,Latina,Aguilas,40.37827,-3.78112,Entire home/apt,50,2,7,2018-07-01,0.38,1,0
22643215,Double room - Cuatro Caminos,11233926,Gabriel,Tetuán,Bellas Vistas,40.4473,-3.70437,Private room,40,1,13,2019-07-01,0.73,19,241
22643302,"Chamberí, WIFI and central heating.",16998607,Amalia,Chamberí,Gaztambide,40.43625,-3.71169,Entire home/apt,50,20,12,2019-04-29,0.78,1,26
22643360,2 hab+2 baños+AC+Metro en la puerta a Sol,117415375,Inés,Tetuán,Bellas Vistas,40.45268,-3.70377,Entire home/apt,70,2,26,2019-05-24,1.58,2,278
22643395,Double room - Cuatro caminos,11233926,Gabriel,Tetuán,Bellas Vistas,40.44845,-3.70453,Private room,40,1,11,2019-06-23,0.68,19,191
22645920,Madrid Río a Tus Pies.,137261451,José Luis,Latina,Cármenes,40.40601,-3.72351,Private room,26,2,19,2019-06-30,2.27,3,41
22646723,M (MPA14) Apartamento Nuevos Ministerios.,100336740,Leticia,Chamberí,Rios Rosas,40.44493,-3.69601,Entire home/apt,87,1,1,2018-07-01,0.08,32,217
22647546,Puerta del Angel,166780184,Kenny,Latina,Puerta del Angel,40.41347,-3.72709,Private room,27,2,46,2018-12-17,2.54,1,63
22647831,"Big, iluminate room right at the city center",2272112,Maria,Chamberí,Trafalgar,40.4326,-3.69882,Private room,22,7,1,2018-01-13,0.06,1,0
22648112,Antonia Merce II,159558182,Home,Salamanca,Goya,40.42513,-3.67414,Entire home/apt,349,1,25,2019-06-17,1.07,109,299
22648222,Amplio y acogedor apartamento rústico en Chueca,166786807,Carlos,Centro,Universidad,40.42176,-3.70096,Entire home/apt,100,2,80,2019-07-07,4.54,1,152
22648414,Home Club Canaan Santo Domingo I,159558182,Home,Centro,Palacio,40.41969,-3.70947,Entire home/apt,265,1,4,2018-11-18,0.24,109,271
22648433,Canaan Santo Domingo II,159558182,Home,Centro,Palacio,40.42058,-3.70785,Entire home/apt,181,1,2,2019-07-06,0.32,109,311
22648452,Home Club Canaan Santo Domingo III,159558182,Home,Centro,Palacio,40.42038,-3.70976,Entire home/apt,208,1,0,,,109,263
22648481,Canaan Santo Domingo IV,159558182,Home,Centro,Palacio,40.41973,-3.7099,Entire home/apt,267,1,12,2019-06-30,0.73,109,292
22648490,Home Club Canaan Santo Domingo IX,159558182,Home,Centro,Palacio,40.41912,-3.70942,Entire home/apt,198,1,0,,,109,282
22648520,Canaan Santo Domingo V,159558182,Home,Centro,Palacio,40.42086,-3.70964,Entire home/apt,179,1,0,,,109,292
22648532,Canaan Santo Domingo VI,159558182,Home,Centro,Palacio,40.4211,-3.70864,Entire home/apt,187,1,1,2019-05-05,0.45,109,289
22648544,Home Club Canaan Santo Domingo VII,159558182,Home,Centro,Palacio,40.42079,-3.70854,Entire home/apt,263,1,7,2019-04-07,0.36,109,292
22648562,Home Club Canaan Santo Domingo VIII,159558182,Home,Centro,Palacio,40.41955,-3.70818,Entire home/apt,181,1,1,2018-04-30,0.07,109,301
22648575,Canaan Santo Domingo X,159558182,Home,Centro,Palacio,40.42064,-3.70883,Entire home/apt,264,1,10,2018-07-19,0.85,109,0
22648595,Canaan Santo Domingo XI,159558182,Home,Centro,Palacio,40.41931,-3.71001,Entire home/apt,182,1,3,2018-12-24,0.16,109,0
22648622,Canaan Santo Domingo XII,159558182,Home,Centro,Palacio,40.4195,-3.7097,Entire home/apt,202,1,1,2017-12-10,0.05,109,300
22648638,Canaan Santo Domingo XIV,159558182,Home,Centro,Palacio,40.42082,-3.70968,Entire home/apt,264,1,2,2018-05-01,0.11,109,286
22648650,Canaan Santo Domingo XV,159558182,Home,Centro,Palacio,40.42118,-3.7088,Entire home/apt,182,1,0,,,109,320
22648671,Canaan Santo Domingo XVI,159558182,Home,Centro,Palacio,40.41989,-3.70946,Entire home/apt,203,1,4,2019-07-01,0.53,109,285
22648690,Canaan Santo Domingo XVII,159558182,Home,Centro,Palacio,40.42084,-3.7098,Entire home/apt,266,1,1,2019-05-31,0.73,109,252
22648703,Canaan Santo Domingo XVIII,159558182,Home,Centro,Palacio,40.42109,-3.70868,Entire home/apt,168,1,2,2019-04-07,0.27,109,315
22648731,Canaan Santo Domingo XX,159558182,Home,Centro,Palacio,40.41984,-3.70841,Entire home/apt,167,1,0,,,109,279
22648746,Home Club Canaan Santo Domingo XXI,159558182,Home,Centro,Palacio,40.42047,-3.70998,Entire home/apt,196,1,0,,,109,283
22649034,Home Club Don Felipe I,159558182,Home,Centro,Universidad,40.42566,-3.70182,Entire home/apt,180,1,14,2019-03-17,0.56,109,89
22649081,Home Club Fuencarral II,159558182,Home,Centro,Justicia,40.4262,-3.70111,Entire home/apt,171,1,4,2019-04-22,0.15,109,325
22649358,Huertas II,159558182,Home,Centro,Cortes,40.4146,-3.69906,Entire home/apt,167,1,25,2019-04-21,0.94,109,62
22649461,Libertad III,159558182,Home,Centro,Justicia,40.42172,-3.69704,Entire home/apt,238,1,26,2019-06-23,0.96,109,311
22649694,Nuñez de Balboa VII,159558182,Home,Salamanca,Recoletos,40.42702,-3.68212,Entire home/apt,420,1,13,2019-06-02,0.35,109,221
22649751,Plaza Mayor IV,159558182,Home,Centro,Sol,40.41571,-3.70763,Entire home/apt,292,1,31,2019-05-27,0.90,109,294
22649822,Home Club  Recoletos II,159558182,Home,Salamanca,Recoletos,40.42276,-3.6904,Entire home/apt,253,1,9,2019-04-07,0.33,109,309
22649838,San Joaquin I,159558182,Home,Centro,Universidad,40.42473,-3.70216,Entire home/apt,167,1,8,2019-01-28,0.17,109,0
22649957,Santa Ana I,159558182,Home,Centro,Cortes,40.41591,-3.7008,Entire home/apt,208,1,31,2019-07-07,0.69,109,56
22649980,Torre Madrid XXIII,159558182,Home,Moncloa - Aravaca,Argüelles,40.42486,-3.71292,Entire home/apt,260,1,19,2019-06-02,0.51,109,278
22650016,Home Club Torre Madrid XXXIV,159558182,Home,Moncloa - Aravaca,Argüelles,40.42313,-3.71274,Entire home/apt,233,1,10,2018-11-07,0.38,109,0
22650082,Home Club Vergara II,159558182,Home,Centro,Palacio,40.41696,-3.71131,Entire home/apt,188,1,4,2018-07-16,0.19,109,294
22650138,Villalar,159558182,Home,Salamanca,Recoletos,40.42189,-3.68956,Entire home/apt,232,1,6,2019-03-06,0.16,109,41
22650457,Apartamento Salamanca-Pardiñas,37895352,Nacho,Salamanca,Goya,40.42855,-3.67766,Entire home/apt,90,25,1,2019-07-02,1,3,99
22656126,Habitación Temporal,164859431,Carlos,Arganzuela,Palos de Moguer,40.40164,-3.695,Private room,16,2,0,,,1,0
22656490,Home Club Lagasca XXVIII,159558182,Home,Salamanca,Recoletos,40.42238,-3.6868,Entire home/apt,407,1,6,2019-05-30,0.31,109,12
22657519,Lagasca XXX,159558182,Home,Salamanca,Castellana,40.42928,-3.68576,Entire home/apt,202,1,12,2018-12-30,0.34,109,279
22657869,Home Club Lope de Vega III,159558182,Home,Centro,Cortes,40.41283,-3.69687,Entire home/apt,240,1,90,2019-06-15,1.86,109,297
22659066,Private doble-room with bathroom downtown,48412917,Angela Y Jose,Chamberí,Trafalgar,40.43227,-3.69936,Private room,60,2,90,2019-07-08,5.04,1,77
22660322,Cozy and quiet bedroom near Iglesia metro station,39714910,Erna,Chamberí,Trafalgar,40.43257,-3.69889,Private room,30,1,31,2019-06-26,1.76,2,83
22660533,Brand new house in Puerta del sol centre of Madrid,16277645,Tarek,Centro,Embajadores,40.41168,-3.70484,Entire home/apt,199,2,61,2019-06-21,3.41,4,304
22662207,CHUECA Duplex Loft 3 pax WIFI,37918137,Diana,Centro,Justicia,40.42561,-3.69898,Entire home/apt,60,2,72,2019-07-04,4.03,8,323
22662955,Elegante y silencioso piso en calle Goya,19425048,Fco. Javier,Salamanca,Recoletos,40.42531,-3.68109,Entire home/apt,130,3,18,2019-06-03,1.01,4,148
22664561,Casa de diseño pegada a la Puerta del Sol,16277645,Tarek,Centro,Embajadores,40.41134,-3.70354,Entire home/apt,190,2,53,2019-06-24,3.01,4,297
22664880,Habitación cómoda cerca del Hospital Ramón y Cajal,151415211,Dahiana,Fuencarral - El Pardo,Valverde,40.48699,-3.68646,Private room,20,1,15,2019-03-31,0.84,2,24
22665858,Alquiler habitacion Centro de Madrid,40479304,Carlota,Centro,Embajadores,40.40633,-3.70048,Private room,43,2,0,,,1,0
22666249,Centrally located in Madrid,15770369,Kaitlynn,Chamberí,Almagro,40.43818,-3.69794,Private room,78,1,1,2018-01-14,0.06,1,0
22666252,Plaza de la Cebada City Center,54310958,Be Mate,Centro,Palacio,40.40925,-3.71067,Entire home/apt,109,2,10,2019-05-13,0.56,49,2
22666642,Amplia habitación para una  personas,147793252,Luz,Retiro,Pacífico,40.40683,-3.68083,Private room,16,2,6,2018-02-13,0.33,1,11
22667564,"Central, quaint studio is perfect for foodies!",43275568,Roumena,Chamberí,Rios Rosas,40.44012,-3.70015,Entire home/apt,33,1,5,2018-03-04,0.28,1,0
22667915,Apartment IFEMA-Airport,58180200,Carlos,Hortaleza,Pinar del Rey,40.47928,-3.64737,Entire home/apt,60,3,24,2019-06-16,1.34,11,52
22669801,Alojamiento en zona centro madrid,158504472,Jesus,Salamanca,Goya,40.42545,-3.67013,Private room,30,1,0,,,1,0
22670325,MADRID CENTER-GRAN VÍA,167022465,Emo,Centro,Justicia,40.42002,-3.69987,Entire home/apt,65,2,111,2019-07-02,6.13,1,350
22679364,APARTAMENTO EN PLENO CENTRO,131005455,José  Luis,Centro,Embajadores,40.41114,-3.70171,Entire home/apt,65,1,51,2019-06-16,2.90,3,85
22679496,Apartamento El Garaje 2,21731634,Tres Por Tres,Salamanca,Goya,40.42757,-3.67068,Entire home/apt,170,3,5,2019-05-15,0.37,13,279
22679874,BUHARDILLA 3   CENTRO SOL /OPERA   WIFI 2 PERSONAS,137955650,Javier,Centro,Palacio,40.41519,-3.71056,Entire home/apt,55,1,53,2019-06-23,2.92,5,318
22681750,Lovely apartment in the heart of Madrid,16316971,Sara,Centro,Embajadores,40.41047,-3.7028,Entire home/apt,65,2,12,2019-07-07,0.69,1,91
22682978,Cosy 1 bedroom apartment next to Gran Via,160420172,Leticia,Centro,Universidad,40.42142,-3.70218,Entire home/apt,105,1,0,,,6,0
22682992,Beautiful apt in Madrid,142945848,"Loic, Estelle & Co",Centro,Universidad,40.42112,-3.70517,Entire home/apt,120,3,1,2018-09-25,0.10,18,362
22683579,Confortable Room near Ramón y Cajal Hospital,151415211,Dahiana,Fuencarral - El Pardo,Valverde,40.48543,-3.68735,Private room,20,1,24,2019-06-21,1.32,2,24
22684063,Dos habitaciones muy cerca de Cuatro Caminos,119419278,Isabel,Tetuán,Bellas Vistas,40.45018,-3.70725,Private room,35,1,37,2019-06-18,2.17,4,50
22684096,Hab. Para pasar largas temporadas en Madrid,167191251,Mayte,Usera,San Fermín,40.36821,-3.68957,Private room,54,1,1,2018-07-02,0.08,3,326
22684199,Cultura y ocio en el Barrio de Las Letras,9072992,Mª Teresa,Centro,Cortes,40.41326,-3.69587,Entire home/apt,150,2,0,,,1,0
22684490,"Near center and Caja Magica, room of two persons",167191251,Mayte,Usera,San Fermín,40.37005,-3.6888,Private room,54,1,15,2019-04-21,0.93,3,325
22684554,"Magic Box, near center, and silent room.",167191251,Mayte,Usera,San Fermín,40.3678,-3.6881,Private room,55,1,7,2019-02-11,0.43,3,326
22684705,Colourful Studios in Recoletos by Allô Housing,4599639,Allô,Salamanca,Recoletos,40.42174,-3.69063,Entire home/apt,108,2,5,2019-06-08,0.33,24,276
22688223,Modern apartment in the heart of Madrid,126300558,Miguel Y Tati,Centro,Embajadores,40.40767,-3.70402,Entire home/apt,55,1,35,2019-07-06,1.99,2,76
22688293,Piso Atocha Delicias,167241727,Pilar,Arganzuela,Delicias,40.39977,-3.68666,Entire home/apt,90,1,1,2018-02-01,0.06,1,0
22690469,Céntrico apartamento con PARKING Y GIMNASIO,85477908,Juan,Tetuán,Castillejos,40.46087,-3.69386,Entire home/apt,56,2,133,2019-07-09,7.81,1,314
22691075,Singing birds in the centre,4839218,Ricardo,Centro,Embajadores,40.40975,-3.70766,Entire home/apt,85,2,32,2019-06-24,2.66,3,114
22694811,PRECIOSO PISO DE 3 HAB SOBRE CALLE GRAN VÍA,8124160,Flavia,Centro,Cortes,40.41916,-3.69957,Entire home/apt,200,1,45,2019-06-26,2.62,16,216
22695114,Estudio Acogedor en el centro de Madrid,152145070,Isabel,Chamberí,Arapiles,40.43105,-3.71047,Entire home/apt,35,1,136,2019-07-07,7.53,3,68
22695553,"Atocha Lux, by Presidence Rentals",77420214,Presidence Rentals,Centro,Embajadores,40.41189,-3.69882,Entire home/apt,129,3,48,2019-06-20,2.76,22,289
22695963,LUXURY espectacular apartamento en la Latina,3726732,Javier,Centro,Palacio,40.41257,-3.71038,Entire home/apt,200,4,29,2019-06-10,1.90,10,244
22696348,Apartamento El Garaje 1,21731634,Tres Por Tres,Salamanca,Goya,40.42692,-3.6713,Entire home/apt,170,3,6,2019-05-27,0.39,13,270
22698943,Amazing flat in Chueca,51564174,Álvaro & Tatiana,Centro,Justicia,40.42788,-3.69838,Entire home/apt,76,2,12,2019-01-01,0.71,50,0
22700207,INCREÍBLE ÁTICO CON TERRAZA Y VISTAS A GRAN VIA,104954660,Flavia Y Mario,Centro,Cortes,40.41917,-3.69852,Entire home/apt,450,1,38,2019-06-07,2.36,8,200
22709559,Apartamento en el centro historico de Madrid,74093590,Esperanza,Centro,Palacio,40.41021,-3.71179,Entire home/apt,41,7,19,2019-07-07,1.19,1,13
22710919,Apartamento centro,17605156,Álvaro,Centro,Palacio,40.41222,-3.70814,Entire home/apt,35,1,0,,,1,0
22710986,Buenos Días Lavapiés,35238495,Marta,Centro,Embajadores,40.40962,-3.70683,Entire home/apt,50,2,3,2019-03-31,0.18,2,114
22720111,Habitación luminosa muy cerca de Cuatro Caminos,119419278,Isabel,Tetuán,Bellas Vistas,40.45132,-3.70723,Private room,17,1,38,2019-06-21,2.18,4,35
22720273,"Habitación para 1-2 personas, zona Cuatro Caminos",119419278,Isabel,Tetuán,Bellas Vistas,40.45121,-3.70645,Private room,19,1,69,2019-06-23,3.92,4,34
22728128,Conoce Madrid,64040726,Cristina,Latina,Lucero,40.40259,-3.75801,Entire home/apt,60,2,56,2019-06-16,3.22,1,60
22728525,Renovated apartment in the center GRAN VIA SB4,107335103,Daniel,Centro,Universidad,40.42251,-3.70831,Entire home/apt,55,1,97,2019-06-19,5.43,31,72
22729216,PEQUEÑO ESTUDIO EN GRAN VÍA  (2) WIFI + CENTRO,68825553,Richard,Centro,Universidad,40.42204,-3.70238,Entire home/apt,36,1,138,2019-06-25,7.74,6,124
22729875,PEQUEÑO STUDIO GRAN VÍA (3) WIFI+CENTRO 3 PERSONAS,68825553,Richard,Centro,Universidad,40.42135,-3.70281,Entire home/apt,39,1,136,2019-06-23,7.58,6,64
22730118,New studio in the city center for two,40872321,Carlos,Chamberí,Almagro,40.42966,-3.69209,Private room,50,1,1,2018-01-21,0.06,1,0
22733333,Piso a 15 min de zona centro con metro directo,8264304,Christian,Carabanchel,Vista Alegre,40.38884,-3.74187,Private room,25,1,5,2018-03-31,0.28,1,0
22736115,Jhon house,167855646,Jhon,Salamanca,Guindalera,40.43591,-3.67298,Shared room,18,1,3,2018-06-02,0.22,1,0
22736209,Renovated apartment in the center  SB 2,107335103,Daniel,Centro,Universidad,40.42333,-3.70689,Entire home/apt,55,1,119,2019-07-03,6.75,31,53
22737712,Love Home 1,53295015,Yegucar 2000,Centro,Embajadores,40.40984,-3.70788,Entire home/apt,94,2,20,2019-05-14,1.31,9,147
22738399,COZY NEST | LAVAPIES  - WI-FI,167878320,Vic Y Jose,Centro,Embajadores,40.40631,-3.70244,Entire home/apt,45,2,74,2019-07-05,4.13,1,11
22738563,Precioso ático en Plaza Santa Ana,132049137,Víctor,Centro,Cortes,40.41554,-3.70081,Entire home/apt,52,2,53,2019-06-26,3.12,12,20
22738638,“LOFT ARQUITECTURA”,32853785,Honorio David,Arganzuela,Acacias,40.40131,-3.70408,Entire home/apt,65,2,44,2019-07-01,2.46,1,64
22739592,Oshum Apartments Gran Vía,167889402,Willliams,Centro,Sol,40.41861,-3.703,Entire home/apt,38,1,4,2019-05-31,0.26,12,76
22741612,Lagasca V,28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42415,-3.68577,Entire home/apt,160,3,8,2019-06-25,0.52,104,293
22744744,THE WHITE LOFT | WIFI - FREE PARKING ON THE STREET,167928798,Javier Y Lucia,Ciudad Lineal,Ventas,40.42802,-3.64586,Entire home/apt,39,2,46,2019-07-04,2.68,5,190
22744857,Apartamento exterior en C/ Montera  con Gran Vía,19425048,Fco. Javier,Centro,Sol,40.41984,-3.70145,Entire home/apt,130,3,26,2019-06-15,1.71,4,115
22745936,"Apartamento en calle Barquillo, Chueca",19425048,Fco. Javier,Centro,Justicia,40.42253,-3.69603,Entire home/apt,110,3,12,2019-06-26,0.79,4,139
22748492,"Luminoso, colorido y ¡muy madrileño! en Malasaña",18584351,Irene,Centro,Universidad,40.42314,-3.70336,Entire home/apt,50,2,66,2019-06-20,3.69,1,173
22748869,Lujoso estudio en el exclusivo Barrio de Recoletos,136461265,Luisa,Salamanca,Recoletos,40.42292,-3.68231,Entire home/apt,77,2,26,2019-07-06,2.13,1,307
22752048,Elegant Apartment 5 Bedrooms City Center,92184438,Tato,Centro,Embajadores,40.41318,-3.70341,Entire home/apt,200,1,49,2019-07-01,2.93,8,44
22756930,APARTMENT IN THE OF CENTER MADRID,103336792,Funway Academic Resort,Chamberí,Trafalgar,40.43337,-3.70161,Private room,70,7,1,2019-01-26,0.18,28,343
22758306,"Sexy and convenient Flat in Madrid, Malasaña",62786716,Víctor,Centro,Universidad,40.42634,-3.70746,Entire home/apt,47,3,60,2019-07-07,3.41,1,11
22758557,COZY RETREAT | WIFI - FREE PARKING ON THE ROAD,167928798,Javier Y Lucia,Ciudad Lineal,Pueblo Nuevo,40.42855,-3.64421,Entire home/apt,38,2,50,2019-07-04,2.84,5,172
