MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
168705;Situado Aparcabicicletas FRENTE A EDIFICIO COMERCIAL;05;CHAMARTIN;054;HISPANOAMERICA;OPERATIVO;;AVENIDA;ALBERTO ALCOCER;10;11025619;
168988;Situado Aparcabicicletas PLAZA REPÚBLICA DOMINICANA;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;CALLE;PRINCIPE DE VERGARA;283;31021821;
169252;Situado Aparcabicicletas CERCANO A COLEGIO SAGRADO CORAZÓN;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;CALLE;PARAGUAY;8;11026450;
169332;Situado Aparcabicicletas CENTRO MEDICO MILENIUM COSTA RICA;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;PLAZA;JOSE MARIA SOLER;7;31021839;
169946;Situado Aparcabicicletas COLEGIO NUESTRA SEÑORA DE LA MERCED;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;AVENIDA;ALFONSO XIII;165;11026353;
170099;Situado Aparcabicicletas JUNTO A JARDÍN DE GLORIA FUERTES;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;AVENIDA;ALFONSO XIII;180;31013778;
170181;Situado Aparcabicicletas EMBAJADA DE COSTA RICA;05;CHAMARTIN;055;NUEVA ESPAÑA;OPERATIVO;;CALLE;JUAN HURTADO DE MENDOZA;1;31008516;
205202;Situado Aparcabicicletas INSTALACIÓN DEPORTIVA VEREDA DE GANAPANES;08;FUENCARRAL-EL PARDO;084;EL PILAR;OPERATIVO;;CALLE;BECERREA;4;20097696;
205468;Situado Aparcabicicletas CENTRO EDUCACION PRIMARIA GUATEMALA;08;FUENCARRAL-EL PARDO;084;EL PILAR;OPERATIVO;;CALLE;CELANOVA;2;31022383;
207288;Situado Aparcabicicletas I.E.S GREGORIO MARAÑON;08;FUENCARRAL-EL PARDO;084;EL PILAR;OPERATIVO;;AVENIDA;EL FERROL;43;20104396;
207342;Situado Aparcabicicletas CUATRO TORRES BUSINESS AREA;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SINESIO DELGADO;2;11046911;
208440;Situado Aparcabicicletas C.P. BREOGÁN;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;GINZO DE LIMIA;2;31022711;
209788;Situado Aparcabicicletas Inst. Deportiva Básica Isla de Tabarca;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;CALLE;SANTIAGO DE COMPOSTELA;104;20097783;
211592;Situado Aparcabicicletas Parque del Poblado San Francisco (Carril Bici);08;FUENCARRAL-EL PARDO;082;FUENTELARREINA;OPERATIVO;;CALLE;FRESNEDILLAS;8 A;20148701;
211608;Situado Aparcabicicletas POLIDEPORTIVO VICENTE DEL BOSQUE;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;13;11046919;
212414;Situado Aparcabicicletas IES PRINCIPE FELIPE;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;28;20095316;
212758;Situado Aparcabicicletas COLEGIO BRAVO MURILLO;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;CALLE;FERMIN CABALLERO;82;11045647;
214609;Situado Aparcabicicletas COLEGIO LA SALLE;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;CALLE;ISLA DE AROSA;47;11045555;
214877;Situado Aparcabicicletas COLEGIO PÚBLICO ALHAMBRA;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;CALLE;RAMON GOMEZ DE LA SERNA;103;11077589;
214966;Situado Aparcabicicletas C.P. CARDENAL HERRERA ORIA;08;FUENCARRAL-EL PARDO;084;EL PILAR;OPERATIVO;;CALLE;FERMIN CABALLERO;68;11045737;
215420;Situado Aparcabicicletas CASA DE NIÑOS ARROYOFRESNO;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;PLAZA;PICO SALVAGUARDIA;8;11045499;
215681;Situado Aparcabicicletas PARROQUIA DE SANTA MARIA DE LA ESPERANZA;08;FUENCARRAL-EL PARDO;084;EL PILAR;OPERATIVO;;CALLE;GINZO DE LIMIA;47;20139529;
215745;Situado Aparcabicicletas POLIDEPORTIVO LA MASO;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;AVENIDA;VENTISQUERO DE LA CONDESA;2;20079569;
216205;Situado Aparcabicicletas Barrio de Argentina. Anillo verde ciclista. Frente a la cancha.;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;CALLE;ROSALIA DE CASTRO;69;31015444;
216640;Situado Aparcabicicletas INS.DEP/METRO LACOMA;08;FUENCARRAL-EL PARDO;083;PEÑA GRANDE;OPERATIVO;;CALLE;RISCOS DE POLANCO;3;20087521;
216786;Situado Aparcabicicletas C.E.I.P. LORENZO LUZURIAGA;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;VALENCIA DE DON JUAN;4;11045831;
216969;Situado Aparcabicicletas C.P. ENRIQUE GRANADOS;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;VIRGEN DE ARANZAZU;5;11047353;
217387;Situado Aparcabicicletas INSTALACION DEPORTIVA MIRADOR DE LA REINA;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;CERRO MINGUETE;156;31044725;
217414;Situado Aparcabicicletas COLEGIO FOMENTO MONTEALTO;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;LA MASO;76;11051005;
217460;Situado Aparcabicicletas IES DAMASO ALONSO;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;ALFREDO MARQUERIE;21;11045818;
217575;Situado Aparcabicicletas BIBLIOTECA PUBLICA RAFAEL ALBERTI;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;
217666;Situado Aparcabicicletas CERCANIAS RAMON Y CAJAL;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;FRANCISCO SANCHA;44;11047267;
217909;Situado Aparcabicicletas POLIGONO INDUSTRIAL DE FUENCARRAL;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;LABASTIDA;1;20152071;
218442;Situado Aparcabicicletas CENTRO CULTURAL ALFREDO KRAUS;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;GLORIETA;PRADERA DE VAQUERIZAS;9;31011398;
218669;Situado Aparcabicicletas COLEGIO MIRASIERRA;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;LA MASO;22;20016656;
219187;Situado Aparcabicicletas ANILLO VERDE CICLISTA (parque Arroyo Fresno);08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;SENDA DEL INFANTE;36;20135684;
220887;Situado Aparcabicicletas COLEGIO EDUCACION ESPECIAL FRANCISCO DEL POZO;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLEJON;DOMINE;6;20016402;
221789;Situado Aparcabicicletas ARROYOFRESNO M-612 ACCESO M-40;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;LEONOR LOPEZ DE CORDOBA;2;31049759;
222575;Situado Aparcabicicletas COLEGIO PUBLICO VASCO NUÑEZ DE BALBOA;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;NUESTRA SEÐORA DE VALVERDE;149;11049856;
223050;Situado Aparcabicicletas INSTALACIÓN DEPORTIVA BÁSICA TRES OLIVOS;08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;ROCINANTE;15;20076943;
223230;Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1);08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;AVENIDA;SANTO DOMINGO DE LA CALZADA;1;31040770;
223251;Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1);08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;AVENIDA;SANTO DOMINGO DE LA CALZADA;1;31040770;
223280;Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1);08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;AVENIDA;SANTO DOMINGO DE LA CALZADA;1;31040770;
223286;Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ Palas del Rey 4);08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;PALAS DE REY;4;31030971;
223776;Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Monasterio del Escorial 3);08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;AVENIDA;MONASTERIO DE EL ESCORIAL;3;31045197;
224147;Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ Nuestra señora de Valverde 225);08;FUENCARRAL-EL PARDO;086;VALVERDE;OPERATIVO;;CALLE;NUESTRA SEÑORA DE VALVERDE;225;31053344;
224514;Situado Aparcabicicletas ANILLO VERDE CICLISTA (autovía M-40);08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;AUTOVIA;M-40;5650;31048627;
224541;Situado Aparcabicicletas ANILLO VERDE CICLISTA;08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;AUTOVIA;M-40;5650;31048627;
224772;Situado Aparcabicicletas CENTRO COMERCIAL MONTECARMELO;08;FUENCARRAL-EL PARDO;088;EL GOLOSO;OPERATIVO;;CALLE;MONASTERIO DE ARLANZA;20;31018872;
3569405;SITUADO APARCABICICLETAS - C/ DUQUE DE NAJERA Nº3;01;CENTRO;011;PALACIO;OPERATIVO;;CALLE;DUQUE DE NAJERA;3;31038731;
528404;SITUADOS_APARCABICICLETAS - METRO CIUDAD DE LOS ÁNGELES;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;TERTULIA;17;20062065;
528405;"SITUADOS_APARCABICICLETAS - 
LA N@VE - CALLE DEL ROMERAL 11";17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;ROMERAL;11;20153740;
528412;SITUADOS_APARCABICICLETAS - CALLE DE ALCOCER 3;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;ALCOCER;3;11128273;
528413;SITUADOS_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL SAN CRISTÓBAL;17;VILLAVERDE;172;SAN CRISTOBAL;OPERATIVO;;PLAZA;PINAZO;9;11126203;
528411;SITUADOS_APARCABICICLETAS - PASEO DE LOS GIGANTES Y CABEZUDOS 70;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;PASEO;GIGANTES Y CABEZUDOS;70;31046547;
528414;SITUADOS_APARCABICICLETAS - PLAZA DE AGATA 11;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;PLAZA;AGATA;11;11125157;
528415;SITUADOS_APARCABICICLETAS - POLIDEPORTIVO PLATA Y CASTAÑAR;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;PASEO;PLATA Y CASTAÑAR;7;20177290;
528417;SITUADOS_APARCABICICLETAS - PASEO DE LAS MORERAS 5;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;PASEO;MORERAS;5;11125164;
528418;SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO LOS ROSALES;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;;AVENIDA;LOS ROSALES;131;31004577;
528420;SITUADOS_APARCABICICLETAS - PASEO DE ALBERTO PALACIOS 13;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;PASEO;ALBERTO PALACIOS;16;31001432;
528422;SITUADOS_APARCABICICLETAS - CALLE DE LA TERTULIA 3;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;TERTULIA;1;20062041;
528425;"SITUADOS_APARCABICICLETAS - CONSERVATORIO PROFESIONAL DE MÚSICA ""VICTORIA DE LOS ÁNGELES"" MADRID";17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;AVENIDA;OROVILLA;51;20061915;
528428;SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO EL GRECO;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;;CALLE;ESTEFANITA;7;20166964;
528430;SITUADOS_APARCABICICLETAS - POLIDEPORTIVO DE MARCONI;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;PRINCIPAL;1;20174655;
528435;SITUADOS_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL FÉLIX RUBIO;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;CIUDADANIA;5;20062317;
528439;SITUADOS_APARCABICICLETAS - CERCANÍAS PUENTE ALCOCER;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;ALCOCER;45B;20078356;
528440;SITUADOS_APARCABICICLETAS - CALLE DE MARIA BARRIENTOS 2;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;MARIA BARRIENTOS;2;31002007;
528443;SITUADOS_APARCABICICLETAS - RESIDENCIA VILLAVERDE ALZHEIMER GESTIÓN PÚBLICA;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CARRETERA;VILLAVERDE A VALLECAS;38;31002625;
528446;SITUADOS_APARCABICICLETAS - AVENIDA  OROVILLA 35;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;AVENIDA;OROVILLA;35;20061891;
528451;SITUADOS_APARCABICICLETAS - METRO VILLAVERDE BAJO - CRUCE;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;AVENIDA;ANDALUCIA;45;31040262;
528453;SITUADOS_APARCABICICLETAS - CALLE DEL BERROCAL 46;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;;CALLE;BERROCAL;46;20178377;
528457;SITUADOS APARCABICICLETAS - CALLE DE ROCAFORT 9;17;VILLAVERDE;172;SAN CRISTOBAL;OPERATIVO;;CALLE;ROCAFORT;9;31012878;
528458;SITUADOS APARCABICLETAS - CENTRO SOCIOCULTURAL ÁGATA;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;DOCTOR MARTIN AREVALO;4;11124076;
528460;SITUADOS APARCABICILETAS - CERCANÍAS VILLAVERDE BAJO;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;PASEO;ESTACION;2;31011912;
528463;SITUADOS_APARCABICICLETAS - BIBLIOTECA PÚBLICA MARÍA MOLINER;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;OLAS;2;20049365;
528464;SITUADOS_APARCABICICLETAS - CENTRO SOCIOCULTURAL BOHEMIOS;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;LOS BOHEMIOS;1;11143020;
528467;SITUADOS_APARCABICICLETAS - CALLE DE LA CORTE DE FARAON 35;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;LA CORTE DE FARAON;35;11129071;
528524;SITUADOS_APARCABICICLETAS - CALLE DE LA CANCION DEL OLVIDO 13;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;LA CANCION DEL OLVIDO;13;11129032;
528525;SITUADOS_APARCABICICLETAS - IES CELESTINO MUTIS;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;JUAN PEÑALVER;8;11124869;
528529;SITUADOS_APARCABICICLETAS - METRO VILLAVERDE ALTO;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;VALLE DE TOBALINA;52;20079078;
528442;"SITUADOS_APARCABICICLETAS - 
C.E.I.P. AZORÍN";17;VILLAVERDE;172;SAN CRISTOBAL;OPERATIVO;;CALLE;GODELLA;57;11126076;
528532;SITUADOS_APARCABICICLETAS - METRO VILLAVERDE ALTO;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;DOMINGO PARRAGA;15;31016128;
528533;SITUADOS_APARCABICICLETAS - I.E.S. CIUDAD DE LOS ANGELES;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;ANOETA;14;31013720;
528534;SITUADOS_APARCABICICLETAS - CALLE DE LA RESINA 27;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;;CALLE;RESINA;27;20118815;
3569426;SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO CIUDAD DE LOS ÁNGELES;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;02/11/17;CALLE;LA ALEGRIA DE LA HUERTA;6;11128504;
3569427;SITUADOS_APARCABICICLETAS - PASEO DE ALBERTO PALACIOS 15;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;02/11/17;PASEO;ALBERTO PALACIOS;15;11124234;
3569428;SITUADOS_APARCABICICLETAS - JUNTA MUNICIPAL DEL DISTRITO DE VILLAVERDE;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;02/11/17;CALLE;ARROYO BUENO;53;11124899;
3569429;SITUADOS_APARCABICICLETAS - I.E.S. EL ESPINILLO;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;02/11/17;CALLE;UNANIMIDAD;13;31018923;
3568893;"SITUADOS_APARCABICICLETAS - 
LA N@VE- CALLE DE LA PIMIENTA 18";17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;PIMIENTA;18;20153573;
3568894;"SITUADOS_APARCABICICLETAS-
CENTRO CULTURAL SANTA PETRONILA";17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;MARIA MARTINEZ OVIOL;12;20182859;
528276;SITUADO_APARCABICICLETAS - CALLE PEÑA GORBEA, 13;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;;CALLE;PEÑA GORBEA;13;20027790;
528275;SITUADO_APARCABICICLETAS - CALLE PEÑA UBIÑA, 6;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;;CALLE;PEÑA UBIÑA;6;20096034;
528315;SITUADO_APARCABICICLETAS;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;;CALLE;SIERRA CARBONERA;74;11092753;
528268;SITUADO_APARCABICICLETAS - CALLE DE LA SIERRA MOLINA 1;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;;CALLE;SIERRA MOLINA;1;31041718;
528580;SITUADO_APARCABICICLETAS- IAM INFORMATICA DEL AYUNTAMIENTO DE MADRID;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;;AVENIDA;ENTREVIAS;24;20027384;
528515;SITUADO_APARCABICICLETAS - IES ARCIPRESTE DE HITA;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;;RONDA;SUR;6;20142134;
3569430;SITUADO_APARCABICICLETAS - Calle de Puerto Serrano, 3;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;02/11/17;CALLE;MARISMAS;14B;11099283;
528578;SITUADO_APARCABICICLETAS - IES NUMANCIA;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;MARISMAS;6;11099278;
528298;SITUADO_APARCABICICLETAS - CALLE DEL PUERTO DE CANENCIA 9;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;PUERTO DE CANENCIA;9;11099384;
528300;SITUADO_APARCABICICLETAS - COLEGIO LOS TILOS;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;EL BOSCO;22;31024346;
528504;SITUADO_APARCABICICLETAS - CALLE DE BENJAMIN PALENCIA 2;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;BENJAMIN PALENCIA;2;20002299;
528267;SITUADO_APARCABICICLETAS- COLEGIO CENTRO CULTURAL PALOMERAS;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;19B;31028951;
528266;SITUADO_APARCABICICLETAS- CAMPO FUTBOL ARAGON;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;23;31025964;
528260;SITUADO_APARCABICICLETAS - CALLE DE LOS ANDALUCES 20;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANDALUCES;20;11096602;
528265;SITUADO_APARCABICICLETAS - CENTRO DE SALUD FEDERICA MONTSENY;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;ALBUFERA;287;20083674;
528576;SITUADO_APARCABICICLETAS - CALLE DE GUILLERMO PINGARRON 2;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;GUILLERMO PINGARRON;2;11097873;
528551;SITUADO_APARCABICICLETAS - CALLE DE GERARDO DIEGO 15;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;GERARDO DIEGO;15;20035240;
528508;SITUADO_APARCABICICLETAS - BIBLIOTECA PUBLICA MIGUEL HERNANDEZ;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;EXTREMEÑOS;5;20139499;
528270;SITUADO_APARCABICICLETAS - CALLE DE CARLOS SOLE 13,;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;CARLOS SOLE;13;31044663;
461390;SITUADO_APARCABICICLETAS - CALLE DE JOSE PAULETE 59;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;JOSE PAULETE;59;31009311;
528308;SITUADO_APARCABICICLETAS -  CENTRO CULTURAL ALBERTO SANCHEZ;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;RISCO DE PELOCHE;15;20037794;
528429;SITUADO_APARCABICICLETAS - CALLE DEL PAYASO FOFO 9;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;PAYASO FOFO;9;20081838;
3844950;SITUADOS_APARCABICICLETAS - EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID, S.A.;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;07/12/17;AVENIDA;POBLADOS;122;31007172;
528355;SITUADO_APARCABICICLETAS - CALLE DE JAVIER DE MIGUEL 33A;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;JAVIER DE MIGUEL;33A;20059549;
528313;SITUADO_APARCABICICLETAS - AVENIDA DE PABLO NERUDA 89B;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;AVENIDA;PABLO NERUDA;89B;20134775;
528366;SITUADO_APARCABICICLETAS - AVENIDA DE PABLO NERUDA 93;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;AVENIDA;PABLO NERUDA;93;20081667;
528272;SITUADO_APARCABICICLETAS - CALLE DE LOS LEONESES 23;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;LEONESES;23;31046491;
528262;SITUADO_APARCABICICLETAS - IES ANTONIO DOMINGUEZ ORTIZ;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;MIGUEL HERNANDEZ;48;20035278;
528365;SITUADO_APARCABICICLETAS - AVENIDA DE BUENOS AIRES 99;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;BUENOS AIRES;99;20078119;
528517;SITUADO_APARCABICICLETAS - CALLE DE TRISTANA 10;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;TRISTANA;10;20081213;
528312;SITUADO_APARCABICICLETAS - COLEGIO PUBLICO ASTURIAS;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ASTURIANOS;2;31026014;
528311;SITUADO_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;PAYASO FOFO;20;20081901;
528358;SITUADO_APARCABICICLETAS - AVENIDA DEL PARQUE DE PALOMERAS BAJAS 13;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;AVENIDA;PARQUE DE PALOMERAS BAJAS;13;20080217;
528516;SITUADO_APARCABICICLETAS - CALLE DE NOVECENTO 4;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;VIRIDIANA;13F;20081150;
528514;SITUADO_APARCABICICLETAS - POLIDEPORTIVO PALOMERAS;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;TRANVIA DE ARGANDA;4;20169452;
528496;SITUADO_APARCABICICLETAS - CALLE DE ENRIQUE GARCIA ALVAREZ 11;18;VILLA DE VALLECAS;182;SANTA EUGENIA;OPERATIVO;;CALLE;ENRIQUE GARCIA ALVAREZ;11;20142421;
528503;SITUADO_APARCABICICLETAS - CALLE DE ROMEO Y JULIETA 13;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;CALLE;ROMEO Y JULIETA;13;20080943;
3568901;SITUADO_APARCABICICLETAS- CALLE DE MARTINEZ DE LA RIVA 98;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;;CALLE;MARTINEZ DE LA RIVA;96;31047247;
3573477;SITUADO_APARCABICICLETAS - CALLE DE MARTINEZ DE LA RIVA 98;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;24/10/17;CALLE;MARTINEZ DE LA RIVA;98;11093991;
3568902;SITUADO_ APARCABICICLETAS- PLAZA DE LA PEÑA GUDINA 1;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;PLAZA;PEÑA GUDINA;1;31045145;
528549;"SITUADO_APARCABICICLETAS - 
Punto Limpio FIjo Distrito Vicálvaro";19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;SEPIOLITA;6;31028697;
528367;SITUADO_APARCABICICLETAS - CALLE DE LA SEPIOLITA 1;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;SEPIOLITA;1;20118537;
528438;SITUADO_APARCABICICLETAS - IES VILLABLANCA;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;VILLABLANCA;79;20076408;
528346;SITUADO_APARCABICICLETAS - COLEGIO DE LA PRESENTACION DE NTRA SRA;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;LARDERO;2;31012361;
528271;SITUADO_APARCABICICLETAS - DOCTOR SEVERO OCHOA;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;EZCARAY;3;11133387;
528273;SITUADO_APARCABICICLETAS - IES JOAQUIN RODRIGO;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;CASALARREINA;28;31028954;
