FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
17/07/19;ES46;2-;168;97;59;80;126;339;729;837;848;758;840;829
17/07/19;ES46;2=;861;876;811;802;891;931;907;775;681;576;383;290
17/07/19;ES47;1-;235;151;118;95;123;476;788;931;912;903;937;942
17/07/19;ES47;1=;1023;912;841;907;1041;1059;924;864;746;683;489;420
17/07/19;ES47;2-;199;152;96;104;148;374;702;876;809;841;809;890
17/07/19;ES47;2=;889;892;881;885;881;872;814;724;618;552;429;361
17/07/19;ES48;1-;97;68;58;44;161;1119;2676;2522;1486;921;923;925
17/07/19;ES48;1=;830;989;895;815;800;922;791;713;553;484;331;196
17/07/19;ES48;2-;109;67;57;53;100;208;527;589;621;635;720;782
17/07/19;ES48;2=;864;1196;1775;1032;1055;1312;1197;920;707;461;341;220
17/07/19;ES49;1-;123;69;33;31;44;329;1124;1193;796;732;960;992
17/07/19;ES49;1=;964;921;948;873;924;881;946;795;626;504;454;466
17/07/19;ES49;2-;128;71;39;48;37;40;68;248;380;421;391;465
17/07/19;ES49;2=;480;454;499;636;598;546;517;498;463;456;303;179
17/07/19;ES50;1-;229;128;87;35;40;71;211;384;405;438;443;502
17/07/19;ES50;1=;466;473;489;456;406;468;541;539;368;401;253;302
17/07/19;ES50;2-;135;72;48;35;55;118;97;242;549;646;541;586
17/07/19;ES50;2=;505;510;552;436;461;428;518;466;398;303;171;170
17/07/19;ES51;1-;134;65;44;29;34;52;103;260;540;556;548;524
17/07/19;ES51;1=;525;559;502;551;507;485;523;480;425;339;249;176
17/07/19;ES51;2-;101;60;36;33;48;145;429;714;517;676;675;702
17/07/19;ES51;2=;741;752;472;625;697;727;763;746;574;267;208;182
17/07/19;ES52;1-;67;34;23;43;41;87;416;784;653;534;505;501
17/07/19;ES52;1=;517;532;657;578;649;740;649;655;571;315;212;220
17/07/19;ES52;2-;104;38;24;24;26;72;394;570;366;289;290;331
17/07/19;ES52;2=;328;405;366;454;334;429;379;394;312;158;193;146
17/07/19;ES53;1-;129;94;53;54;31;35;72;176;172;249;191;236
17/07/19;ES53;1=;264;252;250;244;267;281;313;308;313;253;173;174
17/07/19;ES53;2-;185;147;85;82;58;121;308;400;420;422;329;436
17/07/19;ES53;2=;588;418;384;419;401;454;461;500;428;394;346;255
17/07/19;ES54;1-;85;52;32;25;17;49;124;251;257;235;194;249
17/07/19;ES54;1=;251;262;253;232;232;229;230;264;255;224;183;111
17/07/19;ES54;2-;135;82;66;38;17;29;71;172;224;264;217;289
17/07/19;ES54;2=;335;324;351;323;299;337;346;416;343;315;269;206
17/07/19;ES55;1-;75;35;27;14;11;20;94;186;247;276;172;290
17/07/19;ES55;1=;228;351;257;201;230;265;308;304;243;201;167;97
17/07/19;ES55;2-;54;46;28;12;14;36;100;166;205;205;216;255
17/07/19;ES55;2=;236;234;241;201;220;215;211;287;226;179;130;100
17/07/19;ES56;1-;62;32;16;19;42;109;339;424;385;315;317;336
17/07/19;ES56;1=;327;426;640;401;407;497;454;339;276;202;147;115
17/07/19;ES56;2-;0;0;16;18;45;159;635;673;396;285;259;267
17/07/19;ES56;2=;273;267;0;241;217;243;261;247;210;157;105;80
17/07/19;ES57;1-;60;30;24;22;65;203;613;739;591;532;461;490
17/07/19;ES57;1=;529;593;653;540;598;744;638;592;531;392;325;201
17/07/19;ES57;2-;59;26;18;24;37;176;484;668;656;507;528;520
17/07/19;ES57;2=;539;626;768;598;679;779;737;677;457;294;183;140
17/07/19;ES58;1-;57;28;19;20;45;140;357;483;409;328;351;331
17/07/19;ES58;1=;383;337;497;370;394;448;432;372;319;222;169;117
17/07/19;ES58;2-;43;8;5;15;33;63;196;282;248;222;220;262
17/07/19;ES58;2=;279;282;256;255;260;288;302;274;257;191;106;72
17/07/19;ES59;1-;30;20;16;15;33;84;134;132;139;173;152;151
17/07/19;ES59;1=;199;166;184;202;172;176;166;200;163;130;95;75
17/07/19;ES59;2-;24;12;19;21;46;121;198;204;170;199;173;171
17/07/19;ES59;2=;172;180;150;188;204;211;215;161;146;95;61;41
17/07/19;ES60;1-;53;33;31;29;69;226;689;734;593;448;534;463
17/07/19;ES60;1=;494;427;404;432;488;499;465;460;288;202;144;97
17/07/19;ES60;2-;79;44;27;30;52;102;444;546;481;497;487;605
17/07/19;ES60;2=;630;622;666;578;579;648;700;653;491;389;262;162
18/07/19;ES01;1-;474;384;164;120;189;746;2076;2581;2352;1976;2116;2100
18/07/19;ES01;1=;2189;2323;2022;1866;1963;2144;2030;1986;1505;966;958;1038
18/07/19;ES01;2-;336;213;135;97;149;345;918;1614;1695;1506;1541;1551
18/07/19;ES01;2=;1601;1581;1688;1633;1666;1789;1565;1514;1258;827;752;681
18/07/19;ES02;1-;377;219;123;119;124;301;826;1151;1205;1118;1095;1071
18/07/19;ES02;1=;1089;1144;1137;1058;1110;1057;1077;1030;930;709;636;568
18/07/19;ES02;2-;405;248;163;173;150;584;1338;1316;1514;1413;1276;1225
18/07/19;ES02;2=;1133;1115;1179;1076;1066;1100;1112;1133;1073;943;730;667
18/07/19;ES03;1-;255;160;151;145;127;688;2502;2440;2746;2597;1912;1831
18/07/19;ES03;1=;1802;1626;1839;1775;1631;1778;1751;1754;1570;784;582;587
18/07/19;ES03;2-;226;131;86;87;93;185;574;1004;857;1028;1144;1359
18/07/19;ES03;2=;1446;1627;1741;1808;1335;1413;1650;1652;1310;1139;539;506
18/07/19;ES04;1-;170;93;55;44;51;300;1222;1279;1442;1412;1129;1022
18/07/19;ES04;1=;1101;986;1034;1030;1044;1059;1048;1041;985;523;372;426
18/07/19;ES04;2-;205;84;59;45;56;155;526;789;654;662;586;654
18/07/19;ES04;2=;734;856;996;1003;756;838;953;933;841;632;341;263
18/07/19;ES05;1-;1043;683;495;340;424;755;1365;1789;2112;2369;2585;2824
18/07/19;ES05;1=;3061;3368;3372;2967;3028;3223;3101;2912;2475;1991;1670;1674
18/07/19;ES05;2-;226;130;95;135;137;1192;2279;2055;2203;2059;1854;1682
18/07/19;ES05;2=;1686;1545;1657;1579;1655;1674;1785;1753;1749;1001;701;517
18/07/19;ES06;1-;104;47;38;29;62;269;918;1001;873;692;791;785
18/07/19;ES06;1=;763;953;992;760;790;908;847;685;531;346;251;211
18/07/19;ES06;2-;94;77;51;36;44;175;599;911;738;636;755;731
18/07/19;ES06;2=;758;772;1064;719;736;858;804;654;477;316;206;200
18/07/19;ES07;1-;843;456;246;215;130;210;704;1814;2076;1757;1742;2017
18/07/19;ES07;1=;2197;2622;3484;3819;2994;3171;3438;3113;2677;2101;1575;1132
18/07/19;ES07;2-;547;238;125;85;136;534;3419;5046;4156;3071;2517;2246
18/07/19;ES07;2=;2091;2225;2735;2447;2180;2212;2418;2285;2361;1964;1331;993
18/07/19;ES08;1-;574;452;338;327;331;455;650;732;814;881;885;849
18/07/19;ES08;1=;852;877;898;895;912;869;882;731;796;776;698;736
18/07/19;ES08;2-;588;411;328;306;378;481;847;1021;966;999;1009;1029
18/07/19;ES08;2=;1015;1006;960;1035;992;999;989;980;990;861;825;775
18/07/19;ES09;1-;621;605;452;360;296;336;859;1078;857;838;1033;1029
18/07/19;ES09;1=;1059;988;881;941;898;927;934;1068;1004;916;918;795
18/07/19;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES10;2-;218;134;92;70;93;163;419;656;574;541;567;614
18/07/19;ES10;2=;612;590;572;547;576;611;671;648;617;576;481;378
18/07/19;ES11;1-;1196;837;405;197;129;146;509;3444;5592;5480;4637;3686
18/07/19;ES11;1=;3482;3355;3607;4411;3673;3208;3331;3714;3617;3426;2887;1841
18/07/19;ES11;2-;1555;1183;474;287;179;178;307;985;2578;2888;3596;3267
18/07/19;ES11;2=;3496;3772;4441;5720;5678;4546;4835;5073;4543;4294;3614;2629
18/07/19;ES12;1-;613;360;261;255;380;1089;1756;1588;1611;1793;1445;1658
18/07/19;ES12;1=;1547;1364;1681;1553;1615;1606;1702;1671;1591;1470;1454;1273
18/07/19;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES13;1-;458;296;202;173;236;476;1076;1461;1541;1411;1444;1434
18/07/19;ES13;1=;1456;1533;1415;1487;1463;1505;1562;1569;1362;960;855;786
18/07/19;ES13;2-;613;403;289;244;254;535;1351;1733;1833;1779;1762;1900
18/07/19;ES13;2=;1671;1809;1698;1759;1760;1707;1671;1776;1615;1160;1106;1031
18/07/19;ES14;1-;91;26;16;26;20;108;203;461;413;420;433;465
18/07/19;ES14;1=;422;386;319;382;436;394;377;354;235;172;148;149
18/07/19;ES14;2-;38;34;12;11;25;41;109;173;240;276;271;285
18/07/19;ES14;2=;285;319;222;280;261;276;305;270;236;140;120;100
18/07/19;ES15;1-;118;52;42;30;73;229;897;1060;845;792;785;820
18/07/19;ES15;1=;794;885;867;734;786;804;748;670;559;307;254;260
18/07/19;ES15;2-;100;31;26;16;43;158;796;1118;1083;875;838;790
18/07/19;ES15;2=;755;969;832;696;703;727;643;622;482;288;184;165
18/07/19;ES16;1-;461;274;161;119;162;373;984;1272;1311;1396;1537;1609
18/07/19;ES16;1=;1655;1754;1650;1687;1644;1653;1564;1586;1343;954;957;886
18/07/19;ES16;2-;317;191;114;105;141;507;1445;1436;1440;1478;1397;1418
18/07/19;ES16;2=;1348;1315;1265;1321;1189;1303;1336;1387;1156;687;628;527
18/07/19;ES17;1-;509;308;205;218;368;1512;3118;3375;3230;2917;2726;2613
18/07/19;ES17;1=;2572;2503;2685;2442;2662;2779;2745;2783;2287;1512;1297;1098
18/07/19;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES18;1-;156;79;46;37;43;270;1152;1123;1025;745;671;685
18/07/19;ES18;1=;610;644;612;559;614;619;562;579;473;298;259;254
18/07/19;ES18;2-;228;107;52;44;37;81;257;512;630;708;834;856
18/07/19;ES18;2=;895;980;1092;905;904;1071;1113;1096;993;530;449;416
18/07/19;ES19;1-;270;171;114;106;165;314;770;978;1077;932;1066;1021
18/07/19;ES19;1=;942;1023;1104;886;988;1097;998;1056;872;605;518;456
18/07/19;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES20;1-;4433;3239;1726;873;707;753;1362;4160;8512;9380;8472;8073
18/07/19;ES20;1=;8677;9285;9999;9999;9999;9999;9999;9999;9999;9999;8182;6296
18/07/19;ES20;2-;3746;2494;1189;641;560;797;2434;9999;9071;7808;9343;9934
18/07/19;ES20;2=;9323;9551;9616;9999;9999;9486;9702;9999;9643;9094;7457;5241
18/07/19;ES21;1-;150;86;44;40;64;186;1048;1275;1052;930;952;1043
18/07/19;ES21;1=;1134;1219;1006;899;968;1076;1030;981;714;419;395;359
18/07/19;ES21;2-;135;115;40;34;73;271;935;1674;1799;1396;1290;1390
18/07/19;ES21;2=;1320;1424;1750;1308;1370;1522;1352;1239;936;463;372;308
18/07/19;ES22;1-;273;161;112;137;139;487;1358;1309;1611;1338;1019;945
18/07/19;ES22;1=;1138;1043;986;1049;1021;1125;1070;1012;1002;833;685;496
18/07/19;ES22;2-;602;261;171;124;140;322;787;1046;967;1078;1113;1240
18/07/19;ES22;2=;1226;1213;1249;1331;1207;1282;1392;1407;1343;1197;907;742
18/07/19;ES23;1-;889;595;396;277;444;1476;3784;2785;3446;3336;2817;2548
18/07/19;ES23;1=;2370;2305;2248;2333;2189;2276;2315;2337;2343;1999;1450;1100
18/07/19;ES23;2-;1506;817;768;598;443;831;1364;1742;1628;1787;2197;2235
18/07/19;ES23;2=;2572;2649;2844;2874;2735;2828;3141;2953;2731;2385;1977;1724
18/07/19;ES24;1-;258;158;92;74;74;167;369;614;508;627;719;817
18/07/19;ES24;1=;872;898;978;834;786;732;821;859;809;684;492;441
18/07/19;ES24;2-;230;149;105;91;136;369;1092;1142;1015;837;813;787
18/07/19;ES24;2=;664;724;623;717;723;720;800;652;554;458;419;402
18/07/19;ES25;1-;120;110;94;12;30;100;137;260;288;308;286;288
18/07/19;ES25;1=;264;240;233;247;165;249;255;275;182;240;203;130
18/07/19;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES26;1-;330;233;173;109;95;139;236;324;349;555;553;520
18/07/19;ES26;1=;568;526;358;367;368;369;578;521;510;328;433;386
18/07/19;ES26;2-;166;119;60;83;61;92;164;300;353;376;259;376
18/07/19;ES26;2=;347;244;248;244;317;322;239;327;311;297;265;221
18/07/19;ES27;1-;688;446;301;190;215;654;1302;1823;1771;1633;1735;1720
18/07/19;ES27;1=;1695;1603;1542;1684;1639;1759;1840;1708;1629;1289;1194;1013
18/07/19;ES27;2-;532;354;381;264;351;745;1488;1717;1714;1173;1263;1839
18/07/19;ES27;2=;1273;1497;1324;1167;1213;1334;1324;1182;1116;909;866;851
18/07/19;ES28;1-;143;82;42;53;102;290;537;747;727;757;878;764
18/07/19;ES28;1=;925;1206;1136;917;1099;1157;952;828;607;434;374;273
18/07/19;ES28;2-;126;79;52;75;172;575;1293;1521;1464;1073;1016;965
18/07/19;ES28;2=;999;1085;1085;1056;1027;1032;966;970;761;519;376;266
18/07/19;ES29;1-;973;597;372;295;496;1288;2574;2124;2238;2052;2071;1894
18/07/19;ES29;1=;1991;2007;1990;1881;1852;1981;1811;1908;2009;1752;1422;1188
18/07/19;ES29;2-;544;328;300;240;341;283;2052;1696;1977;2226;2219;2188
18/07/19;ES29;2=;2094;2096;2234;2186;2104;2168;2304;2346;2392;2190;1640;1293
18/07/19;ES30;1-;136;87;58;43;59;115;303;472;431;510;471;528
18/07/19;ES30;1=;499;491;486;477;472;487;505;532;520;409;324;223
18/07/19;ES30;2-;178;167;119;86;110;297;808;835;1232;1110;894;829
18/07/19;ES30;2=;812;779;757;740;864;821;812;904;802;637;513;410
18/07/19;ES31;1-;102;83;35;36;22;33;69;158;205;286;241;254
18/07/19;ES31;1=;277;301;368;291;260;247;262;327;291;242;162;158
18/07/19;ES31;2-;61;50;32;31;33;32;71;200;409;509;302;285
18/07/19;ES31;2=;254;239;219;223;260;236;232;258;252;200;143;85
18/07/19;ES32;1-;263;209;134;100;82;290;699;720;897;821;759;725
18/07/19;ES32;1=;701;621;656;613;579;640;660;742;653;528;416;330
18/07/19;ES32;2-;279;193;107;74;68;135;261;390;346;390;465;484
18/07/19;ES32;2=;545;568;591;485;444;449;488;520;500;404;333;305
18/07/19;ES33;1-;348;169;79;52;64;120;488;1770;1966;1803;1255;1089
18/07/19;ES33;1=;1063;1038;1244;1220;1020;1047;1154;1100;1115;884;586;409
18/07/19;ES33;2-;207;92;65;52;48;64;162;615;1070;880;662;612
18/07/19;ES33;2=;659;808;1116;1515;1177;1124;1348;1206;909;807;532;310
18/07/19;ES34;1-;242;125;93;107;158;281;428;528;538;554;518;493
18/07/19;ES34;1=;457;415;284;307;302;306;315;430;435;256;337;233
18/07/19;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES36;1-;511;238;187;144;153;611;2197;2539;2208;1865;2008;2081
18/07/19;ES36;1=;2170;2423;2230;2005;2113;2277;2091;2054;1637;1167;1217;1193
18/07/19;ES36;2-;278;132;80;75;142;501;1951;2685;2605;2236;2204;2158
18/07/19;ES36;2=;2034;2349;2493;2292;2217;2413;2303;2312;1820;1014;854;632
18/07/19;ES37;1-;309;160;90;96;120;350;1362;1796;1526;1352;1535;1637
18/07/19;ES37;1=;1683;2045;1856;1667;1742;1787;1707;1566;1099;751;659;630
18/07/19;ES37;2-;194;100;77;62;172;646;1673;2396;2386;1901;1819;1781
18/07/19;ES37;2=;1850;1879;1978;1791;1745;1951;1721;1652;1296;698;507;426
18/07/19;ES38;1-;109;61;28;19;20;4;170;427;535;523;510;504
18/07/19;ES38;1=;600;636;750;738;648;658;619;555;493;380;260;181
18/07/19;ES38;2-;77;47;20;16;22;41;252;763;790;573;424;410
18/07/19;ES38;2=;443;424;467;403;416;449;474;388;391;281;168;117
18/07/19;ES39;1-;509;415;172;74;53;71;165;1337;2971;2883;2313;1529
18/07/19;ES39;1=;1395;1346;1425;1882;1895;1574;1551;1683;1578;1528;1199;761
18/07/19;ES39;2-;596;445;181;88;44;58;132;536;1902;1977;1448;1389
18/07/19;ES39;2=;1500;1533;1587;2101;2296;1768;1829;2220;1853;1512;1169;806
18/07/19;ES40;1-;348;152;108;144;231;682;2571;3016;2726;2434;2356;2366
18/07/19;ES40;1=;2266;2689;2445;2234;2203;2296;2165;2069;1699;1033;832;688
18/07/19;ES40;2-;305;139;107;111;206;611;1837;2059;1916;1763;1806;1964
18/07/19;ES40;2=;1871;2312;2218;1945;2110;2353;2201;1957;1693;989;812;673
18/07/19;ES41;1-;248;160;109;110;213;494;1239;1411;1105;998;1133;1201
18/07/19;ES41;1=;1186;1099;969;938;1078;1058;1038;1074;848;627;450;362
18/07/19;ES41;2-;180;142;108;86;131;286;646;935;1004;963;903;982
18/07/19;ES41;2=;884;1016;1087;938;1024;1062;950;842;727;546;423;298
18/07/19;ES42;1-;437;144;83;82;109;239;750;1101;1496;1010;1167;960
18/07/19;ES42;1=;1018;1026;1035;857;935;1039;912;919;696;437;383;354
18/07/19;ES42;2-;164;73;76;53;83;271;860;1532;1560;1166;1215;1201
18/07/19;ES42;2=;1140;1254;1284;1084;1166;1246;1174;1014;785;490;439;384
18/07/19;ES43;1-;223;152;93;73;92;151;356;808;857;807;690;646
18/07/19;ES43;1=;583;572;545;471;536;651;770;673;576;474;330;346
18/07/19;ES43;2-;297;174;110;70;55;67;129;392;511;490;513;547
18/07/19;ES43;2=;536;565;661;627;629;646;677;608;571;463;422;339
18/07/19;ES44;1-;597;369;249;222;313;593;1176;2020;2164;2171;2109;2317
18/07/19;ES44;1=;2326;2439;2251;2110;2120;2349;2279;2199;2022;1237;966;909
18/07/19;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES45;1-;643;365;214;257;245;844;2446;2714;2525;2146;2195;2247
18/07/19;ES45;1=;2277;2345;2080;2245;2227;2298;2254;2241;1961;1341;1147;1077
18/07/19;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
18/07/19;ES46;1-;136;103;80;93;184;491;761;716;730;603;814;861
18/07/19;ES46;1=;839;893;803;671;792;887;953;886;611;531;344;261
18/07/19;ES46;2-;164;107;78;76;151;390;754;925;890;683;821;877
18/07/19;ES46;2=;811;895;824;791;851;905;950;789;659;569;388;290
18/07/19;ES47;1-;235;144;120;98;132;453;803;974;871;787;974;965
18/07/19;ES47;1=;947;902;909;936;957;1012;1052;942;839;652;578;440
18/07/19;ES47;2-;221;164;108;119;170;412;672;844;889;757;853;860
18/07/19;ES47;2=;835;875;915;872;895;869;901;863;662;571;464;382
18/07/19;ES48;1-;102;67;54;47;117;1141;2586;2565;1626;880;868;876
18/07/19;ES48;1=;858;922;836;822;786;824;800;730;586;467;307;221
18/07/19;ES48;2-;116;68;63;55;102;275;525;582;617;641;730;787
18/07/19;ES48;2=;919;1491;1845;1062;1041;1228;1086;877;717;456;357;236
18/07/19;ES49;1-;195;60;42;42;80;343;1127;1205;937;752;735;749
18/07/19;ES49;1=;726;683;753;701;675;722;651;652;590;374;331;382
18/07/19;ES49;2-;123;85;48;34;24;44;69;240;345;440;445;496
18/07/19;ES49;2=;476;457;517;620;541;480;539;516;496;422;272;146
18/07/19;ES50;1-;157;96;87;45;49;76;133;324;439;488;448;509
18/07/19;ES50;1=;510;512;512;483;676;393;440;470;343;400;245;221
18/07/19;ES50;2-;173;106;59;58;38;94;95;250;495;656;537;454
18/07/19;ES50;2=;508;474;446;474;447;409;637;554;404;355;224;161
18/07/19;ES51;1-;159;73;53;40;46;101;114;460;526;580;543;543
18/07/19;ES51;1=;517;477;488;586;516;484;547;452;434;398;275;170
18/07/19;ES51;2-;99;61;43;34;34;140;418;728;732;454;699;717
18/07/19;ES51;2=;757;840;665;652;655;775;747;718;397;293;311;208
18/07/19;ES52;1-;86;42;24;16;36;89;413;761;649;757;590;519
18/07/19;ES52;1=;531;593;629;623;687;694;645;725;678;302;202;166
18/07/19;ES52;2-;118;66;37;32;36;109;390;545;361;284;444;268
18/07/19;ES52;2=;311;317;412;310;338;372;348;355;281;180;149;168
18/07/19;ES53;1-;129;86;55;50;32;44;78;154;189;200;231;290
18/07/19;ES53;1=;267;294;285;261;238;224;291;317;291;270;232;162
18/07/19;ES53;2-;215;139;129;77;74;136;300;442;424;416;419;463
18/07/19;ES53;2=;478;462;433;389;434;415;467;472;492;417;340;282
18/07/19;ES54;1-;83;70;46;25;17;42;137;237;241;270;260;286
18/07/19;ES54;1=;262;268;255;219;238;226;247;287;265;243;162;119
18/07/19;ES54;2-;149;102;49;36;23;33;64;160;237;286;312;323
18/07/19;ES54;2=;280;362;374;318;307;322;360;390;378;328;271;216
18/07/19;ES55;1-;59;30;22;14;11;27;86;180;250;243;197;259
18/07/19;ES55;1=;272;272;239;235;224;257;294;273;259;186;144;111
18/07/19;ES55;2-;56;26;20;22;16;37;124;171;166;185;173;270
18/07/19;ES55;2=;254;248;239;214;231;193;248;251;233;189;122;102
18/07/19;ES56;1-;52;27;17;17;43;117;335;428;386;321;332;338
18/07/19;ES56;1=;346;502;707;429;409;472;455;359;286;210;159;121
18/07/19;ES56;2-;44;0;0;0;44;171;669;679;393;247;257;284
18/07/19;ES56;2=;281;315;284;254;219;247;242;261;223;177;149;114
18/07/19;ES57;1-;77;43;23;26;63;210;604;731;535;462;459;507
18/07/19;ES57;1=;552;634;629;550;675;651;630;655;502;352;306;188
18/07/19;ES57;2-;49;26;13;32;41;189;406;691;709;475;482;562
18/07/19;ES57;2=;548;644;724;615;646;734;665;622;511;309;201;112
18/07/19;ES58;1-;46;30;20;19;39;127;346;486;430;355;360;339
18/07/19;ES58;1=;366;392;467;363;410;478;446;417;276;213;165;119
18/07/19;ES58;2-;32;25;9;22;26;75;196;279;254;214;242;256
18/07/19;ES58;2=;276;258;280;274;294;293;301;303;267;193;113;79
18/07/19;ES59;1-;38;25;21;15;25;80;142;145;146;171;158;176
18/07/19;ES59;1=;189;168;181;210;188;165;163;141;153;115;91;69
18/07/19;ES59;2-;24;18;13;14;55;134;184;203;196;168;186;181
18/07/19;ES59;2=;211;166;149;159;178;214;206;180;152;103;68;43
18/07/19;ES60;1-;65;41;36;36;74;213;659;701;555;471;498;455
18/07/19;ES60;1=;440;444;420;439;477;515;554;447;312;228;144;153
18/07/19;ES60;2-;89;49;28;36;42;100;431;538;466;447;517;524
18/07/19;ES60;2=;612;654;639;545;594;663;689;612;509;373;230;173
19/07/19;ES01;1-;703;468;319;238;227;717;2148;2404;2157;1832;1916;1943
19/07/19;ES01;1=;2037;2392;2009;1583;1411;1381;1311;1217;1113;854;860;809
19/07/19;ES01;2-;500;383;249;161;163;349;875;1523;1637;1417;1461;1502
19/07/19;ES01;2=;1572;1583;1798;1488;1412;1346;1253;1345;1265;899;678;762
19/07/19;ES02;1-;383;300;228;167;174;339;818;1112;1083;962;1029;1106
19/07/19;ES02;1=;1092;1112;1125;981;953;940;886;987;871;803;577;652
19/07/19;ES02;2-;578;399;262;209;256;515;504;1280;1544;1362;1176;1068
19/07/19;ES02;2=;1137;1050;1118;1070;925;946;906;939;1022;928;836;723
19/07/19;ES03;1-;483;295;216;185;144;537;1915;2381;2625;2196;1755;1778
19/07/19;ES03;1=;1691;1659;1825;1925;1433;1522;1402;1492;1411;781;578;633
19/07/19;ES03;2-;411;255;172;105;96;198;510;384;882;962;1110;1294
19/07/19;ES03;2=;1508;1524;1799;1878;1561;1221;1155;1085;1077;909;536;474
19/07/19;ES04;1-;218;144;90;106;87;247;245;1278;1405;1254;1117;1054
19/07/19;ES04;1=;954;1022;1001;1002;861;829;812;749;854;813;371;384
19/07/19;ES04;2-;234;135;96;71;67;145;429;396;677;602;606;715
19/07/19;ES04;2=;728;856;1068;880;826;856;771;657;600;358;321;195
19/07/19;ES05;1-;1305;939;743;556;550;812;1222;1514;1866;2118;2388;2613
19/07/19;ES05;1=;2884;3173;3077;2680;2419;2376;2527;2414;2191;1888;1623;1742
19/07/19;ES05;2-;319;186;185;164;288;957;1001;2160;2181;1989;1764;1666
19/07/19;ES05;2=;1597;1606;1758;1661;1413;1491;1409;1464;1601;1482;773;847
19/07/19;ES06;1-;152;70;43;40;61;234;914;933;755;775;728;741
19/07/19;ES06;1=;776;1149;1106;717;623;634;611;582;509;303;243;245
19/07/19;ES06;2-;117;85;56;41;54;148;580;857;725;746;708;686
19/07/19;ES06;2=;724;1062;1226;737;702;636;597;533;462;314;268;261
19/07/19;ES07;1-;959;862;514;215;142;248;743;1778;2024;1676;1794;2017
19/07/19;ES07;1=;2309;3047;4085;4132;3376;2832;2780;2383;2426;2004;1589;1074
19/07/19;ES07;2-;655;438;176;158;208;587;3335;4852;3615;2757;2331;2051
19/07/19;ES07;2=;2139;2312;2949;2324;1892;1962;2133;2188;2189;1967;1403;1108
19/07/19;ES08;1-;563;448;387;350;369;455;647;827;846;823;872;910
19/07/19;ES08;1=;841;835;827;830;820;857;946;931;904;810;796;775
19/07/19;ES08;2-;634;476;428;414;414;543;912;1035;1056;991;985;1004
19/07/19;ES08;2=;979;989;957;955;906;721;987;961;928;881;785;822
19/07/19;ES09;1-;670;623;569;409;374;416;509;655;817;868;953;1006
19/07/19;ES09;1=;1058;1009;883;933;955;865;876;953;967;970;890;733
19/07/19;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
19/07/19;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
19/07/19;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
19/07/19;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
19/07/19;ES10;2-;238;168;102;101;98;188;424;654;556;595;505;399
19/07/19;ES10;2=;614;618;619;601;564;587;700;676;658;549;526;382
19/07/19;ES11;1-;1224;958;528;296;71;189;483;1885;2915;2602;4106;3540
19/07/19;ES11;1=;3461;3461;3766;4511;3475;2934;3116;3343;3284;3272;2852;1849
19/07/19;ES11;2-;1595;1306;811;413;281;164;298;1092;2676;3217;2990;2922
19/07/19;ES11;2=;3220;3632;4417;5040;4472;3884;3828;3780;3592;3800;3428;2584
